Sarc_Sarc4_g10288T	Sarc_Sarc4_g10288T	100.0	133	0	0	1	133	1	133	4.8e-62	234.2
Sarc_Sarc4_g11407T	Sarc_Sarc4_g11407T	100.0	829	0	0	1	829	1	829	0.0e+00	1319.7
Sarc_Sarc4_g1273T	Sarc_Sarc4_g1273T	100.0	145	0	0	1	145	1	145	2.9e-73	271.6
Sarc_Sarc4_g12926T	Sarc_Sarc4_g3249T	100.0	136	0	0	1	136	1	136	6.0e-68	253.8
Sarc_Sarc4_g12926T	Sarc_Sarc4_g12926T	100.0	136	0	0	1	136	1	136	6.0e-68	253.8
Sarc_Sarc4_g12927T	Sarc_Sarc4_g3250T	100.0	134	0	0	1	134	1	134	1.0e-67	253.1
Sarc_Sarc4_g12927T	Sarc_Sarc4_g12927T	100.0	134	0	0	1	134	1	134	1.0e-67	253.1
Sarc_Sarc4_g12928T	Sarc_Sarc4_g12928T	100.0	123	0	0	1	123	1	123	2.9e-61	231.5
Sarc_Sarc4_g12929T	Sarc_Sarc4_g3248T	100.0	103	0	0	1	103	1	103	3.5e-52	201.1
Sarc_Sarc4_g12929T	Sarc_Sarc4_g9385T	100.0	103	0	0	1	103	1	103	3.5e-52	201.1
Sarc_Sarc4_g12929T	Sarc_Sarc4_g12929T	100.0	103	0	0	1	103	1	103	3.5e-52	201.1
Sarc_Sarc4_g14168T	Sarc_Sarc4_g14168T	100.0	950	0	0	1	950	1	950	0.0e+00	1778.1
Sarc_Sarc4_g15242T	Sarc_Sarc4_g15242T	100.0	96	0	0	1	96	1	96	1.7e-48	188.7
Sarc_Sarc4_g20687T	Sarc_Sarc4_g20687T	100.0	209	0	0	1	209	1	209	2.3e-111	398.7
Sarc_Sarc4_g26355T	Sarc_Sarc4_g26355T	100.0	91	0	0	1	91	1	91	2.8e-45	177.9
Sarc_Sarc4_g2922T	Sarc_Sarc4_g2922T	100.0	159	0	0	1	159	1	159	3.6e-80	294.7
Sarc_Sarc4_g29733T	Sarc_Sarc4_g29733T	100.0	185	0	0	1	185	1	185	8.3e-105	376.7
Sarc_Sarc4_g32079T	Sarc_Sarc4_g32079T	100.0	137	0	0	1	137	1	137	8.4e-70	260.0
Sarc_Sarc4_g3247T	Sarc_Sarc4_g3247T	100.0	123	0	0	1	123	1	123	5.1e-50	194.1
Sarc_Sarc4_g33398T	Sarc_Sarc4_g33398T	100.0	92	0	0	1	92	1	92	1.5e-46	182.2
Sarc_Sarc4_g7771T	Sarc_Sarc4_g7771T	100.0	132	0	0	1	132	1	132	8.9e-69	256.5
Sarc_Sarc4_g9229T	Sarc_Sarc4_g9229T	100.0	182	0	0	1	182	1	182	3.3e-98	354.8
Sarc_Sarc4_g9386T	Sarc_Sarc4_g9386T	100.0	123	0	0	1	123	1	123	8.3e-61	229.9
Sarc_Sarc4_g9386T	Sarc_Sarc4_g3247T	100.0	94	0	0	30	123	30	123	3.4e-46	181.4
