AAA67720.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
AAA67721.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
AAA67722.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
AAA72080.1 1 69 CBFD_NFYB_HMF,Histone
AAA73196.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
AAA73227.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
AAA73366.1 1 69 CBFD_NFYB_HMF,Histone
AAA73426.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AAA73427.1 1 67 CBFD_NFYB_HMF,Histone
AAB53861.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AAB84760.1 1 72 CBFD_NFYB_HMF,Histone,CENP-T_C
AAB85321.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
AAB86168.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
AAB89751.1 1 67 CBFD_NFYB_HMF,Histone
AAB90902.1 1 72 CBFD_NFYB_HMF,CENP-T_C,Histone
AAB98153.1 1 67 CBFD_NFYB_HMF,Histone
AAB98934.1 1 67 CBFD_NFYB_HMF,Histone
AAB99261.1 1 67 CBFD_NFYB_HMF,Histone
AAB99668.1 1 72 CBFD_NFYB_HMF
AAC37073.1 1 67 CBFD_NFYB_HMF,Histone
AAC72546.1 1 74 CBFD_NFYB_HMF
AAC72546.1 76 154 CBFD_NFYB_HMF
AAG18755.1 1 72 CBFD_NFYB_HMF
AAG18755.1 64 150 Histone,CBFD_NFYB_HMF
AAL81846.1 1 67 CBFD_NFYB_HMF,Histone
AAL81955.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AAM01721.1 1 76 CBFD_NFYB_HMF
AAM02890.1 1 74 CBFD_NFYB_HMF
AAM02890.1 76 154 CBFD_NFYB_HMF
AAM04112.1 1 69 CBFD_NFYB_HMF,Histone,CENP-T_C
AAM31521.1 1 70 Histone,CBFD_NFYB_HMF,CENP-T_C
AAR39136.1 1 82 Histone,CENP-T_C,CBFD_NFYB_HMF
AAR39197.1 1 75 CBFD_NFYB_HMF,Histone
AAV47125.1 1 72 CBFD_NFYB_HMF
AAV47125.1 63 145 Histone,CBFD_NFYB_HMF
AAY98354.1 1 75 CBFD_NFYB_HMF
AAZ70531.1 1 69 CBFD_NFYB_HMF,Histone
ABC56541.1 1 68 CBFD_NFYB_HMF,CENP-T_C,Histone
ABC56586.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
ABC56784.1 1 68 CBFD_NFYB_HMF,Histone
ABC56917.1 1 66 CBFD_NFYB_HMF,Histone
ABC57012.1 1 69 CBFD_NFYB_HMF
ABC57162.1 1 68 CBFD_NFYB_HMF,CENP-T_C
ABD39941.1 1 69 CBFD_NFYB_HMF,CENP-T_C,Histone
ABD40133.1 1 68 CBFD_NFYB_HMF,CENP-T_C,Histone
ABD40336.1 1 69 CBFD_NFYB_HMF,CENP-T_C,Histone
ABD40669.1 1 68 CBFD_NFYB_HMF,CENP-T_C,Histone
ABD42158.1 1 69 CBFD_NFYB_HMF,CENP-T_C,Histone
ABE52291.1 1 73 CENP-T_C,CBFD_NFYB_HMF,Histone
ABK13826.1 1 75 CBFD_NFYB_HMF,Histone
ABK76703.1 1 75 CBFD_NFYB_HMF
ABL77757.1 1 84 Histone,CBFD_NFYB_HMF
ABN06668.1 1 67 CENP-T_C,CBFD_NFYB_HMF,Histone
ABN56767.1 1 68 CBFD_NFYB_HMF,CENP-T_C,Histone
ABN57847.1 1 69 CBFD_NFYB_HMF,Histone,CENP-T_C
ABO34547.1 1 66 CBFD_NFYB_HMF,Histone
ABO34893.1 1 72 CBFD_NFYB_HMF
ABO35550.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
ABQ86418.1 1 65 CBFD_NFYB_HMF,Histone
ABQ87049.1 1 66 CBFD_NFYB_HMF,Histone
ABQ87465.1 1 69 Histone,CBFD_NFYB_HMF
ABR54252.1 1 72 CBFD_NFYB_HMF
ABR54564.1 1 66 CBFD_NFYB_HMF,Histone
ABR55270.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
ABR56243.1 1 66 CBFD_NFYB_HMF,Histone
ABR56263.1 1 71 CBFD_NFYB_HMF
ABR56881.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
ABR65327.1 1 72 CBFD_NFYB_HMF
ABR65660.1 1 66 CBFD_NFYB_HMF,Histone
ABR66447.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
ABS55589.1 1 68 CBFD_NFYB_HMF,CENP-T_C,Histone
ABW02527.1 1 74 CBFD_NFYB_HMF,Histone
ABX01341.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
ABX02139.1 1 66 CBFD_NFYB_HMF,Histone
ABX02456.1 1 72 CBFD_NFYB_HMF,Histone
ABX13328.1 2 78 CBFD_NFYB_HMF
ABZ08971.1 1 73 CBFD_NFYB_HMF
ACB06807.1 1 76 Histone,CBFD_NFYB_HMF
ACB07883.1 1 74 CBFD_NFYB_HMF,Histone,CENP-T_C
ACJ15670.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
ACJ16723.1 1 67 CBFD_NFYB_HMF,Histone
ACL17055.1 1 68 CBFD_NFYB_HMF,CENP-T_C,Histone
ACM55716.1 1 72 CBFD_NFYB_HMF
ACM55716.1 61 143 Histone,CBFD_NFYB_HMF
ACS32979.1 1 67 CBFD_NFYB_HMF,Histone
ACS34282.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
ACS90532.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
ACS90646.1 1 70 CBFD_NFYB_HMF,Histone
ACV12415.1 1 72 CBFD_NFYB_HMF
ACV12415.1 64 146 Histone,CBFD_NFYB_HMF
ACV23875.1 1 67 CBFD_NFYB_HMF,Histone
ACV24027.1 1 67 CBFD_NFYB_HMF,Histone
ACV24102.1 1 72 CBFD_NFYB_HMF
ACV24677.1 1 67 CBFD_NFYB_HMF,Histone
ACV25369.1 1 81 CBFD_NFYB_HMF,Histone
ACV46698.1 1 72 CBFD_NFYB_HMF
ACV46698.1 61 145 Histone,CBFD_NFYB_HMF
ACX72105.1 1 72 CBFD_NFYB_HMF
ACX72446.1 1 81 CBFD_NFYB_HMF,Histone
ACX72669.1 1 67 CBFD_NFYB_HMF,Histone
ACX73513.1 1 67 CBFD_NFYB_HMF,Histone
ACX73597.1 1 67 CBFD_NFYB_HMF,Histone
ADB57261.1 1 69 CBFD_NFYB_HMF,Histone
ADB57316.1 1 70 CBFD_NFYB_HMF,Histone
ADB59316.1 1 72 CBFD_NFYB_HMF
ADB59316.1 61 143 Histone,CBFD_NFYB_HMF
ADC45863.1 1 67 CBFD_NFYB_HMF
ADC46625.1 1 66 CBFD_NFYB_HMF,Histone
ADC47341.1 1 65 CBFD_NFYB_HMF,Histone
ADC47536.1 1 66 CBFD_NFYB_HMF,Histone
ADC47581.1 1 67 CBFD_NFYB_HMF,Histone
ADC47610.1 1 74 CBFD_NFYB_HMF,Histone
ADC65068.1 1 69 CBFD_NFYB_HMF,CENP-T_C,Histone
ADC65938.1 1 67 CBFD_NFYB_HMF,Histone
ADC68804.1 1 67 CBFD_NFYB_HMF,Histone
ADC69362.1 1 67 CBFD_NFYB_HMF,Histone
ADC69596.1 1 72 CBFD_NFYB_HMF
ADC69861.1 1 67 CBFD_NFYB_HMF,Histone
ADD05772.1 1 72 CBFD_NFYB_HMF
ADD05772.1 62 143 Histone,CBFD_NFYB_HMF
ADE04545.1 1 72 CBFD_NFYB_HMF
ADE04545.1 62 143 Histone,CBFD_NFYB_HMF
ADE37181.1 1 73 CBFD_NFYB_HMF,Histone,CENP-T_C
ADG13648.1 1 67 CBFD_NFYB_HMF,Histone
ADG14017.1 1 72 CBFD_NFYB_HMF
ADI35805.1 1 66 CBFD_NFYB_HMF,Histone
ADI36517.1 1 71 CBFD_NFYB_HMF
ADI37342.1 1 67 CBFD_NFYB_HMF,Histone
ADI74788.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
ADJ16325.1 1 76 CBFD_NFYB_HMF
ADJ16325.1 67 147 Histone,CBFD_NFYB_HMF
ADK25985.1 1 75 CBFD_NFYB_HMF,Histone
ADL57882.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
ADL58299.1 1 67 CBFD_NFYB_HMF,Histone
ADL58808.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
ADN37009.1 1 68 CENP-T_C,CBFD_NFYB_HMF,Histone
ADN51226.1 1 76 CBFD_NFYB_HMF,Histone
ADP77717.1 1 69 CBFD_NFYB_HMF,Histone
ADP77985.1 1 69 CBFD_NFYB_HMF,Histone
ADQ68232.1 1 72 CBFD_NFYB_HMF
ADQ68232.1 61 143 Histone,CBFD_NFYB_HMF
ADT83177.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
ADT83796.1 1 67 CBFD_NFYB_HMF,Histone
ADY00505.1 1 76 CBFD_NFYB_HMF,Histone
ADZ08844.1 1 69 CBFD_NFYB_HMF,Histone
ADZ08863.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
ADZ10152.1 1 68 CBFD_NFYB_HMF,Histone
AEA47234.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
AEA47315.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AEA47379.1 1 67 CBFD_NFYB_HMF,Histone
AEB68168.1 1 76 CENP-T_C,CBFD_NFYB_HMF,Histone
AEC51213.1 1 67 CBFD_NFYB_HMF,Histone
AEC51304.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AEF95593.1 1 66 CBFD_NFYB_HMF,Histone
AEF96191.1 1 66 CBFD_NFYB_HMF,Histone
AEF97027.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
AEF97032.1 1 72 CBFD_NFYB_HMF
AEG17722.1 1 68 CBFD_NFYB_HMF,Histone,CENP-T_C
AEG18760.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AEG18782.1 1 69 CBFD_NFYB_HMF,Histone,CENP-T_C
AEH06552.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
AEH07358.1 1 66 CBFD_NFYB_HMF,Histone
AEH07426.1 1 71 CBFD_NFYB_HMF,Histone
AEH23840.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AEH23914.1 27 101 CBFD_NFYB_HMF,Histone
AEH36412.1 1 72 CBFD_NFYB_HMF
AEH36412.1 61 143 Histone,CBFD_NFYB_HMF
AEH60310.1 1 66 CBFD_NFYB_HMF,Histone
AEK19283.1 1 67 CBFD_NFYB_HMF,Histone,CENP-T_C
AEK20046.1 1 72 CBFD_NFYB_HMF,Histone
AEK20368.1 1 66 CBFD_NFYB_HMF,Histone
AEK72656.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AEK73791.1 1 67 CBFD_NFYB_HMF,Histone
AEM58336.1 1 72 CBFD_NFYB_HMF
AEM58336.1 63 145 Histone,CBFD_NFYB_HMF
AEN06963.1 1 72 CBFD_NFYB_HMF
AEN06963.1 61 143 Histone,CBFD_NFYB_HMF
AET63785.1 1 77 CENP-T_C,CBFD_NFYB_HMF,Histone
AFC98862.1 1 70 CENP-T_C,CBFD_NFYB_HMF,Histone
AFC99600.1 1 70 Histone,CBFD_NFYB_HMF,CENP-T_C
AFK18224.2 1 72 CBFD_NFYB_HMF
AFK18224.2 62 143 Histone,CBFD_NFYB_HMF
AFK23164.1 1 68 CBFD_NFYB_HMF,Histone
AFK23282.1 1 68 CBFD_NFYB_HMF,CENP-T_C,Histone
AFL94617.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AFL95685.1 1 67 CBFD_NFYB_HMF,Histone
AFN04810.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AFN04918.1 1 67 CBFD_NFYB_HMF,Histone
AFO55962.1 1 72 CBFD_NFYB_HMF
AFO55962.1 61 143 Histone,CBFD_NFYB_HMF
AFS81438.1 1 73 CBFD_NFYB_HMF
AFS83362.1 1 73 CBFD_NFYB_HMF
AFU59009.1 1 75 CBFD_NFYB_HMF,Histone
AFV23417.1 1 70 CBFD_NFYB_HMF,Histone
AFZ72511.1 1 72 CBFD_NFYB_HMF
AFZ72511.1 62 143 Histone,CBFD_NFYB_HMF
AGB01809.1 1 69 CBFD_NFYB_HMF,Histone
AGB03314.1 1 68 CBFD_NFYB_HMF,CENP-T_C,Histone
AGB17360.1 1 72 CBFD_NFYB_HMF
AGB17360.1 63 143 Histone,CBFD_NFYB_HMF
AGB33214.1 1 72 CBFD_NFYB_HMF
AGB33214.1 61 143 Histone,CBFD_NFYB_HMF
AGB36128.1 1 72 CBFD_NFYB_HMF
AGB36128.1 62 143 Histone,CBFD_NFYB_HMF
AGB48690.1 1 74 CBFD_NFYB_HMF,Histone
AGF97240.1 1 70 Histone,CBFD_NFYB_HMF,CENP-T_C
AGK60296.1 1 67 CBFD_NFYB_HMF,Histone
AGK60753.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AGK60764.1 1 67 CBFD_NFYB_HMF,Histone
AGN00289.1 1 72 CBFD_NFYB_HMF
AGN00289.1 63 145 Histone,CBFD_NFYB_HMF
AGN16427.1 1 66 CBFD_NFYB_HMF,Histone
AGN16601.1 1 67 CBFD_NFYB_HMF,Histone
AGN16739.1 1 67 Histone,CBFD_NFYB_HMF
AGT34931.1 1 84 Histone,CBFD_NFYB_HMF
AHB67070.1 1 72 CBFD_NFYB_HMF
AHB67070.1 63 145 Histone,CBFD_NFYB_HMF
AHF79684.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AHF80071.1 1 67 CBFD_NFYB_HMF,Histone
AHF98513.1 1 72 CBFD_NFYB_HMF
AHF98513.1 61 143 Histone,CBFD_NFYB_HMF
AHG02884.1 1 72 CBFD_NFYB_HMF
AHG02884.1 64 143 Histone,CBFD_NFYB_HMF
AHL21670.1 1 67 CBFD_NFYB_HMF,CENP-T_C,Histone
AHL23243.1 1 67 CBFD_NFYB_HMF,Histone
