AAN04299.1	Histone
AAU10900.1	CBFD_NFYB_HMF
AAV98010.1	CENP-T_C
ABH10013.1	CENP-T_C
ADB03947.1	Histone
ADB04175.1	Histone
ADB04176.1	Histone
ADO00424.1	Histone
AEA06907.1	CBFD_NFYB_HMF
AEA07236.1	Histone
AEA07237.1	Histone
AEE09495.1	CENP-T_C
AEW69550.1	Histone
AGO82856.2	Histone
AGO84906.1	Histone
AGV01521.1	Histone
AGV01787.1	Histone
AGV01788.1	Histone
AHA45912.1	Histone
AHA45913.1	Histone
AHA46167.1	CBFD_NFYB_HMF
AHC54762.1	CBFD_NFYB_HMF
AHC55029.1	Histone
AHC55030.1	Histone
AHL67618.1	Histone
AIT54762.1	Histone
AIT54981.1	Histone
AIT54982.1	Histone
ALF62340.1	CENP-T_C
ALF62341.1	CENP-T_C
ALF62342.1	CENP-T_C
ALH06745.1	CBFD_NFYB_HMF
ALH07047.1	Histone
ALH07048.1	Histone
AMQ10667.1	CBFD_NFYB_HMF
AMQ10945.1	Histone
AMQ10946.1	CBFD_NFYB_HMF Histone
AMT81292.1	TAF
AMT81293.1	CENP-T_C
AMT81294.1	TAF
AMT81295.1	CENP-T_C
AMT81297.1	CENP-T_C
AMT81298.1	CENP-T_C
AMT81300.1	TAF
AOC55109.1	CBFD_NFYB_HMF
AQM73059.1	Histone
AQM73060.1	Histone
AQM73400.1	CBFD_NFYB_HMF
AQQ73805.1	Histone
AQQ73806.1	Histone
AQQ73899.1	CBFD_NFYB_HMF
AUT18984.1	Histone
AVK75201.1	Histone
AVK76224.1	Histone
AVK77303.1	Histone
AVR52881.1	Histone
AVR53135.1	Histone
AVR53136.1	Histone
AYV87056.1	Histone
BAU79970.1	Histone
BAU79971.1	Histone
BAU80079.1	Histone
BBI30201.1	Histone
BBI30395.1	Histone
BBI30458.1	Histone
BCB67442.1	CBFD_NFYB_HMF
CAG17417.1	CENP-T_C
CCV01809.1	Histone
CCV01978.1	Histone
CCV02159.1	Histone
CCV02330.1	Histone
CCV02394.1	Histone
DAC81234.1	Histone
ERX552244.21_contig_7330_16	CENP-T_C
ERX552261.23_contig_64216_2	Histone
ERX552261.5_contig_6301_9	CBFD_NFYB_HMF
ERX552270.64_contig_3395_2	Histone
ERX552270.68_contig_44073_13	Histone
ERX552270.89_contig_5874_12	Histone Histone
ERX552277.6_contig_10759_7	CENP-T_C
ERX552302.38_contig_1504_35	CENP-T_C
ERX555907.31_contig_64224_8	Histone
ERX555943.14_contig_6292_22	Histone
ERX555967.39_contig_9917_10	Histone
ERX556019.13_contig_14256_36	Histone
NP_078762.1	CBFD_NFYB_HMF
QBK85671.1	Histone Histone
QBK85672.1	CBFD_NFYB_HMF Histone
QBK85747.1	Histone
QBK85957.1	
QBK86460.1	Histone Histone
QBK86552.1	Histone Histone_H2A_C Histone
QBK86758.1	CBFD_NFYB_HMF Histone
QBK87602.1	Histone
QBK88136.1	TFIID-18kDa Histone
QBK91701.1	Histone
QBK91702.1	Histone Histone_H2A_C
QBK91784.1	Histone Histone
QBK91785.1	Histone
QBZ81372.1	Histone
QHR78519.1	CBFD_NFYB_HMF
SRX310217.15_contig_5075_47	Histone
SRX331703.17_contig_3733_4	Histone Histone_H2A_C Histone
SRX802077.122_contig_19123_17	Histone
SRX802077.164_contig_168297_2	Histone Histone_H2A_C
SRX802077.164_contig_168297_3	Histone
SRX802077.164_contig_92501_5	Histone
SRX802143.125_contig_8432_87	Histone Histone
SRX802202.41_contig_2978_4	Histone Histone
SRX802963.105_contig_12868_50	Histone Histone
SRX802963.76_contig_5693_57	Histone
SRX802963.76_contig_5693_59	Histone
YP_003406909.1	Histone
YP_003407137.1	Histone
YP_003407138.1	Histone
YP_004347019.1	CBFD_NFYB_HMF
YP_004347348.1	Histone
YP_004347349.1	Histone
YP_004732864.1	Histone
YP_004956749.1	Histone
YP_008319525.2	Histone
YP_008357430.1	Histone
YP_008437980.1	Histone
YP_009010429.1	Histone
YP_009010674.1	Histone
YP_009010895.1	Histone
YP_009021202.1	Histone
YP_009046636.1	Histone
YP_009094650.1	Histone
YP_009094869.1	Histone
YP_009094870.1	Histone
YP_009238664.1	CBFD_NFYB_HMF
YP_009238942.1	Histone
YP_009238943.1	CBFD_NFYB_HMF Histone
YP_009254841.1	Histone
YP_009254842.1	Histone
YP_009254950.1	Histone
YP_009342093.1	CBFD_NFYB_HMF
YP_009345223.1	Histone
YP_009345224.1	Histone
YP_009345564.1	CBFD_NFYB_HMF
YP_009465730.1	Histone
YP_009481299.1	Histone
YP_009482227.1	Histone
YP_009483470.1	Histone
YP_009506807.1	CBFD_NFYB_HMF
YP_009507074.1	Histone
YP_009507075.1	Histone
YP_009665791.1	CENP-T_C
YP_073561.1	CBFD_NFYB_HMF
YP_184795.1	CENP-T_C
