Acoe_PIA37691.1|1374|1426|DUF1087	DR0185804.1	50.000	24	12	0	5	28	2465	2536	3.9	27.7
Acoe_PIA37691.1|1374|1426|DUF1087	DR0018775.1	33.333	33	22	0	20	52	833	735	4.5	27.3
Acoe_PIA60915.1|843|904|DUF1087	DR0227215.2	37.778	45	14	1	25	55	1611	1477	2.1	28.9
Acoe_PIA60915.1|843|904|DUF1087	DR0241641.2	48.000	25	13	0	13	37	1869	1795	3.6	28.1
Acoe_PIA60916.1|843|904|DUF1087	DR0227215.2	37.778	45	14	1	25	55	1611	1477	2.1	28.9
Acoe_PIA60916.1|843|904|DUF1087	DR0241641.2	48.000	25	13	0	13	37	1869	1795	3.6	28.1
Acoe_PIA60918.1|843|904|DUF1087	DR0227215.2	37.778	45	14	1	25	55	1611	1477	2.1	28.9
Acoe_PIA60918.1|843|904|DUF1087	DR0241641.2	48.000	25	13	0	13	37	1869	1795	3.6	28.1
Acoe_PIA60922.1|843|904|DUF1087	DR0227215.2	37.778	45	14	1	25	55	1611	1477	2.1	28.9
Acoe_PIA60922.1|843|904|DUF1087	DR0241641.2	48.000	25	13	0	13	37	1869	1795	3.6	28.1
Adig_XP_015756191.1|647|705|DUF1087	DR0237248.2	28.889	45	32	0	1	45	2352	2218	5.1	27.7
Adig_XP_015756191.1|647|705|DUF1087	DR0272687.2	40.625	32	16	1	16	44	15854	15949	7.4	27.3
Adig_XP_015756191.1|647|705|DUF1087	DR0239323.1	31.250	64	36	1	2	57	917	1108	8.4	26.9
Apla_XP_022104216.1|1272|1333|DUF1087	DR0018775.1	33.333	36	24	0	24	59	833	726	2.6	28.5
Apla_XP_022104216.1|1272|1333|DUF1087	DR0109054.1	37.143	35	20	1	19	51	4419	4523	5.3	27.7
Atha_AT2G25170.3|856|917|DUF1087	DR0189658.2	30.233	43	29	1	15	56	263	135	0.80	29.6
Atha_AT2G25170.3|856|917|DUF1087	DR0042037.2	30.233	43	29	1	15	56	83	211	0.87	29.6
Atha_AT2G25170.3|856|917|DUF1087	DR0024678.2	30.233	43	29	1	15	56	83	211	0.87	29.6
Atha_AT2G25170.3|856|917|DUF1087	DR0188448.2	30.233	43	29	1	15	56	78	206	0.90	29.3
Atha_AT2G25170.3|856|917|DUF1087	DR0027006.2	30.233	43	29	1	15	56	82	210	1.1	29.3
Atha_AT4G31900.1|761|814|DUF1087	DR0105734.1	45.946	37	17	1	3	36	42	152	0.75	29.6
Atha_AT4G31900.1|761|814|DUF1087	DR0105817.1	43.243	37	18	1	3	36	122	232	4.5	27.3
Atha_AT5G44800.1|1303|1341|DUF1087	DR0018775.1	33.333	30	20	0	6	35	833	744	5.8	26.6
Azfi_s0007.g010662|1410|1449|DUF1087	DR0087631.2	40.741	27	16	0	3	29	1775	1855	2.3	27.7
Azfi_s0007.g010662|1410|1449|DUF1087	DR0075259.1	39.394	33	20	0	5	37	4369	4467	3.1	27.3
Azfi_s0007.g010662|1410|1449|DUF1087	DR0271572.2	28.125	32	23	0	9	40	4124	4219	8.5	25.8
Azfi_s0007.g010662|1410|1449|DUF1087	DR0023441.1	37.143	35	19	1	3	37	1853	1948	8.9	25.8
Azfi_s0129.g048917|916|961|DUF1087	DR0050903.2	38.235	34	14	1	6	39	11068	10988	8.3	26.2
Azfi_s0129.g048917|916|961|DUF1087	DR0051444.1	38.235	34	14	1	6	39	14893	14813	8.3	26.2
Azfi_s0129.g048917|916|961|DUF1087	DR0050310.2	38.235	34	14	1	6	39	2438	2358	8.5	26.2
Azfi_s0129.g048917|916|961|DUF1087	DR0051425.2	38.235	34	14	1	6	39	6459	6379	8.5	26.2
Chabra_GBG72047|1956|2003|DUF1087	DR0213931.2	31.579	38	21	1	5	42	9973	10071	2.5	28.1
Chabra_GBG72047|1956|2003|DUF1087	DR0182529.2	43.478	23	13	0	7	29	4692	4624	6.9	26.6
Chabra_GBG72047|1956|2003|DUF1087	DR0242498.2	37.500	40	25	0	2	41	1762	1881	7.8	26.6
Chabra_GBG73474|1181|1222|DUF1087	DR0102482.1	42.308	26	15	0	6	31	117	40	1.0	28.5
Chabra_GBG73474|1181|1222|DUF1087	DR0147007.1	52.174	23	11	0	20	42	5049	4981	9.4	25.8
Clyhem_TCONS_00018694-protein|1143|1196|DUF1087	DR0034040.1	30.769	39	27	0	6	44	1079	963	3.3	27.7
Clyhem_TCONS_00018694-protein|1143|1196|DUF1087	DR0068521.2	31.579	38	26	0	16	53	3225	3338	4.4	27.7
Clyhem_TCONS_00018694-protein|1143|1196|DUF1087	DR0068274.2	31.579	38	26	0	16	53	1842	1729	4.4	27.7
Cscu_XP_023225799.1|1227|1284|DUF1087	DR0109054.1	39.130	46	25	2	8	51	4389	4523	0.24	31.2
Cscu_XP_023225799.1|1227|1284|DUF1087	DR0272687.2	40.625	32	16	1	19	47	15854	15949	1.8	28.9
Cscu_XP_023225799.1|1227|1284|DUF1087	DR0018775.1	33.333	30	20	0	24	53	833	744	7.6	26.9
Cscu_XP_023225799.1|1227|1284|DUF1087	DR0160398.1	58.824	17	7	0	28	44	788	738	8.8	26.9
Ctel_CapteP166178|1085|1144|DUF1087	DR0109054.1	42.424	33	17	1	21	51	4425	4523	1.9	28.9
Ctel_CapteP166178|1085|1144|DUF1087	DR0272687.2	40.625	32	16	1	19	47	15854	15949	3.9	28.1
Ctel_CapteP166178|1085|1144|DUF1087	DR0018775.1	33.333	30	20	0	24	53	833	744	8.2	26.9
Dpul_EFX90416|1374|1432|DUF1087	DR0272687.2	38.710	31	16	1	19	46	15857	15949	2.1	28.9
Dpul_EFX90416|1374|1432|DUF1087	DR0160398.1	64.706	17	6	0	27	43	788	738	4.9	27.7
Dpul_EFX90416|1374|1432|DUF1087	DR0109054.1	36.111	36	21	1	17	50	4416	4523	5.0	27.7
Dpul_EFX90416|1374|1432|DUF1087	DR0018775.1	33.333	30	20	0	23	52	833	744	9.5	26.9
Drer_ENSDARP00000014790.8|1298|1357|DUF1087	DR0130578.1	42.857	28	16	0	19	46	1318	1401	4.6	27.7
Drer_ENSDARP00000014790.8|1298|1357|DUF1087	DR0160398.1	64.706	17	6	0	26	42	788	738	7.6	27.3
Drer_ENSDARP00000111640.2|1269|1327|DUF1087	DR0109054.1	30.000	50	33	1	1	48	4374	4523	1.4	29.3
Drer_ENSDARP00000111640.2|1269|1327|DUF1087	DR0160398.1	64.706	17	6	0	25	41	788	738	4.7	27.7
Drer_ENSDARP00000111640.2|1269|1327|DUF1087	DR0018775.1	33.333	30	20	0	21	50	833	744	7.4	27.3
Drer_ENSDARP00000124629.1|1299|1358|DUF1087	DR0130578.1	42.857	28	16	0	19	46	1318	1401	4.6	27.7
Drer_ENSDARP00000124629.1|1299|1358|DUF1087	DR0160398.1	64.706	17	6	0	26	42	788	738	7.6	27.3
Drer_ENSDARP00000127601.2|1195|1252|DUF1087	DR0160398.1	64.706	17	6	0	24	40	788	738	4.5	27.7
Drer_ENSDARP00000127601.2|1195|1252|DUF1087	DR0109054.1	39.394	33	18	1	17	47	4425	4523	7.2	27.3
Drer_ENSDARP00000127601.2|1195|1252|DUF1087	DR0018775.1	33.333	30	20	0	20	49	833	744	9.1	26.9
Drer_ENSDARP00000133704.1|1274|1333|DUF1087	DR0160398.1	64.706	17	6	0	26	42	788	738	4.9	27.7
Drer_ENSDARP00000133704.1|1274|1333|DUF1087	DR0018775.1	33.333	30	20	0	22	51	833	744	7.7	27.3
Drer_ENSDARP00000133704.1|1274|1333|DUF1087	DR0109054.1	28.261	46	31	1	6	49	4386	4523	7.9	27.3
Drer_ENSDARP00000133704.1|1274|1333|DUF1087	DR0179757.1	37.838	37	23	0	21	57	1048	1158	8.9	26.9
Emue_0008g1027a|1202|1260|DUF1087	DR0083722.1	33.333	33	22	0	12	44	645	547	2.0	28.9
Emue_0008g1027a|1202|1260|DUF1087	DR0018775.1	36.667	30	19	0	25	54	833	744	4.8	27.7
Emue_0008g1027a|1202|1260|DUF1087	DR0039380.2	41.379	29	17	0	31	59	3338	3252	6.5	27.3
Emue_0008g1027a|1202|1260|DUF1087	DR0039093.1	41.379	29	17	0	31	59	18979	19065	6.5	27.3
Emue_0008g1027a|1202|1260|DUF1087	DR0236705.1	33.333	33	22	0	6	38	110	12	9.7	26.9
Exapal_XP_028515945.1|1152|1192|DUF1087	DR0039380.2	41.379	29	17	0	12	40	3338	3252	7.5	26.2
Exapal_XP_028515945.1|1152|1192|DUF1087	DR0039093.1	41.379	29	17	0	12	40	18979	19065	7.5	26.2
Exapal_XP_028515945.1|1152|1192|DUF1087	DR0130578.1	40.741	27	16	0	4	30	1321	1401	8.4	26.2
Hsap_ENSP00000262450.3|1302|1358|DUF1087	DR0160398.1	64.706	17	6	0	23	39	788	738	4.3	27.7
Hsap_ENSP00000262450.3|1302|1358|DUF1087	DR0018775.1	33.333	30	20	0	19	48	833	744	6.8	27.3
Hsap_ENSP00000369716.4|1357|1415|DUF1087	DR0160398.1	64.706	17	6	0	25	41	788	738	4.7	27.7
Hsap_ENSP00000369716.4|1357|1415|DUF1087	DR0109054.1	39.394	33	18	1	18	48	4425	4523	7.5	27.3
Hsap_ENSP00000369716.4|1357|1415|DUF1087	DR0018775.1	33.333	30	20	0	21	50	833	744	9.4	26.9
Hsap_ENSP00000493629.2|1287|1345|DUF1087	DR0160398.1	64.706	17	6	0	25	41	788	738	6.8	27.3
Hsap_ENSP00000493629.2|1287|1345|DUF1087	DR0018775.1	33.333	30	20	0	21	50	833	744	7.4	27.3
Hsap_ENSP00000493629.2|1287|1345|DUF1087	DR0109054.1	36.111	36	21	1	15	48	4416	4523	8.8	26.9
Hsap_ENSP00000496634.1|1294|1352|DUF1087	DR0160398.1	64.706	17	6	0	25	41	788	738	6.8	27.3
Hsap_ENSP00000496634.1|1294|1352|DUF1087	DR0018775.1	33.333	30	20	0	21	50	833	744	7.4	27.3
Hsap_ENSP00000496634.1|1294|1352|DUF1087	DR0109054.1	36.111	36	21	1	15	48	4416	4523	8.8	26.9
Hydvul_Sc4wPfr_39.1.g26772.t1|1070|1126|DUF1087	DR0029038.1	52.381	21	10	0	6	26	676	614	9.7	26.6
Hydvul_Sc4wPfr_39.1.g26772.t1|1070|1126|DUF1087	DR0260984.2	38.710	31	19	0	1	31	680	772	9.7	26.6
Hydvul_Sc4wPfr_39.1.g26772.t1|1070|1126|DUF1087	DR0232875.1	43.478	23	13	0	27	49	7528	7460	9.8	26.6
Hydvul_Sc4wPfr_39.1.g26772.t4|1070|1126|DUF1087	DR0029038.1	52.381	21	10	0	6	26	676	614	9.7	26.6
Hydvul_Sc4wPfr_39.1.g26772.t4|1070|1126|DUF1087	DR0260984.2	38.710	31	19	0	1	31	680	772	9.7	26.6
Hydvul_Sc4wPfr_39.1.g26772.t4|1070|1126|DUF1087	DR0232875.1	43.478	23	13	0	27	49	7528	7460	9.8	26.6
Hydvul_Sc4wPfr_39.1.g26772.t5|1106|1162|DUF1087	DR0029038.1	52.381	21	10	0	6	26	676	614	9.7	26.6
Hydvul_Sc4wPfr_39.1.g26772.t5|1106|1162|DUF1087	DR0260984.2	38.710	31	19	0	1	31	680	772	9.7	26.6
Hydvul_Sc4wPfr_39.1.g26772.t5|1106|1162|DUF1087	DR0232875.1	43.478	23	13	0	27	49	7528	7460	9.8	26.6
Linana_g14443.t1|590|648|DUF1087	DR0272687.2	40.625	32	16	1	19	47	15854	15949	1.1	29.6
Linana_g14443.t1|590|648|DUF1087	DR0160398.1	64.706	17	6	0	28	44	788	738	6.0	27.3
Linana_g14443.t1|590|648|DUF1087	DR0109054.1	39.394	33	18	1	21	51	4425	4523	7.0	27.3
Linana_g14443.t1|590|648|DUF1087	DR0050519.1	32.609	46	30	1	11	56	876	742	9.4	26.9
Linana_g22212.t1|806|864|DUF1087	DR0272687.2	40.625	32	16	1	19	47	15854	15949	1.1	29.6
Linana_g22212.t1|806|864|DUF1087	DR0160398.1	64.706	17	6	0	28	44	788	738	6.0	27.3
Linana_g22212.t1|806|864|DUF1087	DR0109054.1	39.394	33	18	1	21	51	4425	4523	7.0	27.3
Linana_g22212.t1|806|864|DUF1087	DR0050519.1	32.609	46	30	1	11	56	876	742	9.4	26.9
Linana_g25710.t1|1366|1424|DUF1087	DR0273602.1	29.787	47	33	0	13	59	7195	7055	5.3	27.7
Marpol_PTQ39907|1779|1820|DUF1087	DR0155716.1	71.429	14	4	0	8	21	572	531	4.2	26.9
Marpol_PTQ46597|883|924|DUF1087	DR0214087.2	33.333	30	20	0	13	42	3369	3458	3.0	27.3
Mgut_XP_012833274.1|1290|1343|DUF1087	DR0242291.1	55.000	20	9	0	24	43	362	421	4.0	27.7
Mgut_XP_012857780.1|847|905|DUF1087	DR0176407.1	34.043	47	25	1	6	52	1279	1401	1.9	28.9
Mgut_XP_012857780.1|847|905|DUF1087	DR0159259.1	34.043	47	25	1	6	52	1245	1367	2.2	28.5
Mgut_XP_012857780.1|847|905|DUF1087	DR0014328.1	53.333	30	13	1	4	32	353	264	7.4	27.3
Mlei_ML1029_g2_t1|1147|1205|DUF1087	DR0018775.1	36.667	30	19	0	24	53	833	744	5.2	27.7
Morvir_scaffold17.g141.t1|443|500|DUF1087	DR0232875.1	31.250	32	22	0	27	58	4491	4396	9.8	26.9
Notgen_g37061.t1|1500|1550|DUF1087	DR0109054.1	38.889	36	20	1	17	50	4416	4523	1.5	28.9
Notgen_g37061.t1|1500|1550|DUF1087	DR0019498.1	47.059	34	12	1	1	28	12674	12775	2.8	28.1
Notgen_g37061.t1|1500|1550|DUF1087	DR0018756.2	47.059	34	12	1	1	28	1765	1866	2.9	28.1
Notgen_g37061.t1|1500|1550|DUF1087	DR0272687.2	40.625	32	16	1	18	46	15854	15949	2.9	27.7
Notgen_g37061.t1|1500|1550|DUF1087	DR0160398.1	64.706	17	6	0	27	43	788	738	4.2	27.3
Notgen_g37061.t1|1500|1550|DUF1087	DR0225296.2	44.118	34	13	1	1	28	5859	5960	5.1	27.3
Notgen_g37061.t1|1500|1550|DUF1087	DR0160588.2	71.429	14	4	0	27	40	8781	8822	9.9	26.6
Notgen_g37061.t1|1797|1855|DUF1087	DR0018756.2	50.000	34	11	1	1	28	1765	1866	0.91	29.6
Notgen_g37061.t1|1797|1855|DUF1087	DR0019498.1	50.000	34	11	1	1	28	12674	12775	0.93	29.6
Notgen_g37061.t1|1797|1855|DUF1087	DR0272687.2	40.625	32	16	1	18	46	15854	15949	1.5	29.3
Notgen_g37061.t1|1797|1855|DUF1087	DR0225296.2	47.059	34	12	1	1	28	5859	5960	1.6	28.9
Notgen_g37061.t1|1797|1855|DUF1087	DR0109054.1	38.889	36	20	1	17	50	4416	4523	2.1	28.9
Notgen_g37061.t1|1797|1855|DUF1087	DR0160398.1	64.706	17	6	0	27	43	788	738	6.0	27.3
Notgen_g37061.t1|1797|1855|DUF1087	DR0147046.1	47.059	34	12	1	1	28	1742	1843	6.6	27.3
Notgen_g37061.t1|1797|1855|DUF1087	DR0097119.1	47.059	34	12	1	1	28	13165	13266	7.7	27.3
Notgen_g37061.t1|1797|1855|DUF1087	DR0096509.2	36.000	50	21	2	1	44	2068	2202	8.8	26.9
Nvec_NVE26075|1247|1305|DUF1087	DR0232232.2	36.585	41	21	1	10	45	1672	1794	4.6	27.7
Nvec_NVE26075|1247|1305|DUF1087	DR0227958.2	29.412	51	35	1	8	57	1283	1435	5.4	27.7
Nvec_NVE26075|1247|1305|DUF1087	DR0228018.2	29.412	51	35	1	8	57	4728	4880	5.4	27.7
Nvec_NVE26075|1247|1305|DUF1087	DR0229209.2	29.412	51	35	1	8	57	5560	5408	5.4	27.7
Plafun_PRP88087|1006|1048|DUF1087	DR0177958.2	26.829	41	30	0	3	43	5384	5506	9.2	26.2
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0109054.1	40.000	35	19	1	19	51	4419	4523	3.3	28.1
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0272687.2	37.500	32	17	1	19	47	15854	15949	4.9	27.7
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0118806.2	44.828	29	16	0	18	46	5756	5842	7.3	27.3
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0136086.2	44.828	29	16	0	18	46	6122	6208	7.3	27.3
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0118673.1	44.828	29	16	0	18	46	4833	4919	7.5	27.3
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0118397.1	44.828	29	16	0	18	46	6222	6308	7.5	27.3
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0135742.2	44.828	29	16	0	18	46	941	855	7.7	27.3
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0135706.2	44.828	29	16	0	18	46	937	851	7.7	27.3
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0254387.1	44.828	29	16	0	18	46	855	941	7.7	27.3
Ptyfla_pfl_40v0_9_20150316_1g13958.t1|549|609|DUF1087	DR0118400.1	44.828	29	16	0	18	46	6096	6182	7.9	27.3
Sacu_v1.1_s0004.g002414|1473|1510|DUF1087	DR0087631.2	40.741	27	16	0	1	27	1775	1855	5.9	26.2
Sacu_v1.1_s0004.g002414|1473|1510|DUF1087	DR0271572.2	28.125	32	23	0	7	38	4124	4219	9.8	25.8
Sacu_v1.1_s0046.g013333|927|981|DUF1087	DR0206287.1	32.432	37	25	0	15	51	46	156	3.1	28.1
Sacu_v1.1_s0046.g013333|927|981|DUF1087	DR0119455.1	31.429	35	24	0	17	51	53	157	9.9	26.6
Scil_scpid13509|1119|1180|DUF1087	DR0039220.2	32.353	34	23	0	22	55	2147	2248	4.8	27.7
Scil_scpid13509|1119|1180|DUF1087	DR0052396.2	44.444	27	15	0	24	50	5753	5673	6.5	27.3
Scil_scpid13509|1119|1180|DUF1087	DR0052423.2	40.625	32	19	0	24	55	16276	16181	6.6	27.3
Scil_scpid13509|1119|1180|DUF1087	DR0087842.1	45.455	33	16	2	18	48	140	238	6.7	27.3
Scil_scpid13509|1119|1180|DUF1087	DR0052466.2	40.625	32	19	0	24	55	10861	10766	7.4	27.3
Scil_scpid13509|1119|1180|DUF1087	DR0052384.1	44.444	27	15	0	24	50	9543	9463	8.3	27.3
Scil_scpid13509|1119|1180|DUF1087	DR0052399.2	44.444	27	15	0	24	50	4033	4113	8.3	27.3
Smoe_EFJ08834|605|648|DUF1087	DR0242291.1	50.000	20	10	0	14	33	362	421	3.7	27.3
Smoe_EFJ08834|605|648|DUF1087	DR0075259.1	43.333	30	17	0	8	37	4369	4458	4.7	26.9
Smoe_EFJ09071|1293|1334|DUF1087	DR0075259.1	43.333	30	17	0	6	35	4369	4458	3.0	27.3
Smoe_EFJ09071|1293|1334|DUF1087	DR0242291.1	50.000	20	10	0	12	31	362	421	3.4	27.3
Smoe_EFJ09071|1293|1334|DUF1087	DR0054552.1	41.379	29	17	0	5	33	5906	5992	8.8	26.2
Smoe_EFJ09071|1293|1334|DUF1087	DR0055001.1	41.379	29	17	0	5	33	5876	5962	8.8	26.2
Smoe_EFJ11544|827|881|DUF1087	DR0118707.1	50.000	28	14	0	21	48	692	609	4.8	27.3
Smoe_EFJ11544|827|881|DUF1087	DR0108931.1	50.000	26	13	0	23	48	699	622	9.0	26.6
Smoe_EFJ11544|827|881|DUF1087	DF0000909.4	50.000	26	13	0	23	48	708	631	9.0	26.6
Smoe_EFJ18933|827|881|DUF1087	DR0118707.1	50.000	28	14	0	21	48	692	609	5.8	27.3
Sphfal_Sphfalx06G080600.1.p|1782|1834|DUF1087	DR0018775.1	36.667	30	19	0	20	49	833	744	3.2	27.7
Spis_XP_022789801_1|1273|1331|DUF1087	DR0237248.2	28.889	45	32	0	1	45	2352	2218	5.8	27.3
Spis_XP_022789801_1|1273|1331|DUF1087	DR0272687.2	40.625	32	16	1	16	44	15854	15949	9.3	26.9
