Aano_F0XVS7	Aano_EGB04036_1-102	100.0	102	0	0	1	102	1	102	1.3e-50	191.4
Aano_F0XVS7	Aano_EGB02157_1-106	96.2	106	0	1	1	102	1	106	7.2e-49	185.7
Aano_F0XVS7	Phatri_Phatr3_J11823.p1_1-102	84.3	102	16	0	1	102	1	102	8.6e-42	162.2
Aano_F0XVS7	Coka_g12255.t1_1-102	81.4	102	19	0	1	102	1	102	9.5e-41	158.7
Aano_F0XVS7	Ngad_EWM21651_1-102	80.4	102	20	0	1	102	1	102	1.2e-40	158.3
Aano_F0XVS8	Aano_EGB03982_10-97	100.0	88	0	0	10	97	1	88	8.6e-45	172.2
Aano_F0XVS8	Aano_EGB10091_4-102	92.8	97	5	1	1	97	5	99	2.5e-44	170.6
Aano_F0XVS8	Aano_EGB03693_2-101	88.9	99	9	1	1	97	2	100	1.0e-42	165.2
Aano_F0XVS8	Esil_CBJ32077_2-97	82.1	95	17	0	3	97	2	96	1.6e-38	151.4
Aano_F0XVS8	Esil_CBJ33203_34-142	82.1	95	17	0	3	97	15	109	1.6e-38	151.4
Aano_F0XVS9	Aano_EGB03512_24-103	97.5	80	2	0	24	103	1	80	9.3e-40	155.2
Aano_F0XVS9	Aurlim_137655_25-104	97.5	79	2	0	25	103	1	79	9.3e-40	155.2
Aano_F0XVS9	Honfer_GBG24868_25-103	97.5	79	2	0	25	103	1	79	9.3e-40	155.2
Aano_F0XVS9	Acas_ELR14806_32-110	97.5	79	2	0	25	103	1	79	1.2e-39	154.8
Aano_F0XVS9	Aano_EGB03228_26-103	100.0	78	0	0	26	103	1	78	1.6e-39	154.5
Aano_F0XVT0	Aano_EGB03692_1-136	100.0	136	0	0	1	136	1	136	1.1e-69	255.0
Aano_F0XVT0	Pinf_PITG_03551T0_1-136	99.3	136	1	0	1	136	1	136	1.5e-69	254.6
Aano_F0XVT0	Sappar_KDO27242_1-136	99.3	136	1	0	1	136	1	136	1.5e-69	254.6
Aano_F0XVT0	Alblai_CCA15304_1-136	98.5	136	2	0	1	136	1	136	3.3e-69	253.4
Aano_F0XVT0	Sappar_KDO26684_1-136	98.5	136	2	0	1	136	1	136	3.3e-69	253.4
Aano_F0XXB2	Aano_EGB13172_1-79	100.0	79	0	0	1	79	1	79	5.5e-40	155.6
Aano_F0XXB2	Aano_EGB03228_26-103	100.0	76	0	0	4	79	3	78	1.8e-38	150.6
Aano_F0XXB2	Alblai_CCA15305_26-103	100.0	76	0	0	4	79	3	78	1.8e-38	150.6
Aano_F0XXB2	Coka_g12259.t1_26-103	100.0	76	0	0	4	79	3	78	1.8e-38	150.6
Aano_F0XXB2	Esil_CBJ33198_29-106	100.0	76	0	0	4	79	3	78	1.8e-38	150.6
Aano_F0XY44	Aano_EGB12231_7-111	100.0	86	0	0	26	111	20	105	5.3e-43	166.4
Aano_F0XY44	Tpse_EED96054_4-104	88.4	86	10	0	26	111	16	101	1.1e-37	148.7
