Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Adig_XM_015891991.1	690	510.349	0.000000	0.000	SRR3316332	Adig_XP_015747477.1
Adig_XM_015891991.1	690	513.248	2.222289	9.000	SRR3316333	Adig_XP_015747477.1
Adig_XM_015891991.1	690	512.406	1.349819	5.000	SRR3316334	Adig_XP_015747477.1
Adig_XM_015891991.1	690	512.991	0.288606	1.141	SRR3316335	Adig_XP_015747477.1
Adig_XM_015891991.1	690	515.234	0.952814	4.000	SRR3316336	Adig_XP_015747477.1
Adig_XM_015891991.1	690	518.134	3.633282	17.773	SRR3316337	Adig_XP_015747477.1
Adig_XM_015891991.1	690	515.897	0.000000	0.000	SRR3316338	Adig_XP_015747477.1
Adig_XM_015891991.1	690	515.863	0.000000	0.000	SRR3316339	Adig_XP_015747477.1
Adig_XM_015891991.1	690	513.394	0.997157	4.540	SRR3316340	Adig_XP_015747477.1
Adig_XM_015891991.1	690	514.780	0.297371	1.295	SRR3316341	Adig_XP_015747477.1
Adig_XM_015891991.1	690	510.184	0.997264	4.000	SRR3316342	Adig_XP_015747477.1
Adig_XM_015891991.1	690	515.239	2.156109	9.000	SRR3316343	Adig_XP_015747477.1
Adig_XM_015892002.1	666	486.387	3.954047	13.474	SRR3316332	Adig_XP_015747488.1
Adig_XM_015892002.1	666	489.289	2.116182	8.170	SRR3316333	Adig_XP_015747488.1
Adig_XM_015892002.1	666	488.456	3.298477	11.647	SRR3316334	Adig_XP_015747488.1
Adig_XM_015892002.1	666	489.047	1.903721	7.175	SRR3316335	Adig_XP_015747488.1
Adig_XM_015892002.1	666	491.286	1.473700	5.899	SRR3316336	Adig_XP_015747488.1
Adig_XM_015892002.1	666	494.183	3.029361	14.134	SRR3316337	Adig_XP_015747488.1
Adig_XM_015892002.1	666	491.934	0.000000	0.000	SRR3316338	Adig_XP_015747488.1
Adig_XM_015892002.1	666	491.902	1.741669	7.091	SRR3316339	Adig_XP_015747488.1
Adig_XM_015892002.1	666	489.429	3.163313	13.731	SRR3316340	Adig_XP_015747488.1
