Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Drer_ENSDART00000152735	744	584.486	0.254932	1.000	SRR1609735	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	578.935	0.169516	1.000	SRR1609736	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	582.463	0.429950	2.195	SRR1609737	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	574.780	0.262510	2.182	SRR1609738	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	582.719	0.734506	5.755	SRR1609739	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	581.642	0.383155	4.002	SRR1609740	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	581.202	0.000000	0.000	SRR1609741	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	581.137	0.000000	0.000	SRR1609742	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	586.215	0.193342	2.650	SRR1609743	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	575.222	0.000000	0.000	SRR1609744	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	576.062	0.107901	1.000	SRR1609745	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	579.267	0.000000	0.000	SRR1609746	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	574.696	0.000000	0.000	SRR1609747	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	575.812	1.395274	14.399	SRR1609748	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	581.362	0.852802	10.972	SRR1609749	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	569.535	0.000000	0.000	SRR1609750	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	579.249	0.000000	0.000	SRR1609751	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	576.946	0.118561	1.063	SRR1609752	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	575.229	0.000000	0.000	SRR1609753	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	581.454	0.000000	0.000	SRR1609754	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	585.398	0.000000	0.000	SRR1609755	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	587.117	0.000000	0.000	SRR1609756	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	575.190	0.000000	0.000	SRR1609757	Drer_ENSDARP00000126712.1
Drer_ENSDART00000152735	744	585.813	0.175311	2.398	SRR1609758	Drer_ENSDARP00000126712.1
