Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA103051	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA103539	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA106383	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA113088	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA113150	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA114963	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128643	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128650	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA139827	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA140172	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA143645	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA143680	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA145086	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA145096	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA146003	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA146051	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA157638	2
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA177743	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA178734	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA183410	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA184022	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA185601	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	2
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198870	2
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203037	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA205827	2
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA20749	3
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA207719	3
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA212232	2
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	3
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA4232	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	2
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA59759	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA60942	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA91648	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA96020	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA96390	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA97484	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA97619	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA97620	1
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA98969	1
