Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	699	449.000	1.598900	91.863	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	699	449.000	1.600674	88.760	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	699	449.000	1.458545	84.461	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	699	449.000	1.826407	102.607	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	699	449.000	2.442659	170.110	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	699	449.000	2.189668	147.553	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	699	449.000	2.249044	157.956	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198869	699	449.000	3.008129	205.273	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	375	125.000	0.000000	0.000	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	375	125.000	0.000000	0.000	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	375	125.000	0.000000	0.000	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	375	125.000	0.000000	0.000	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	375	125.000	0.000000	0.000	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	375	125.000	0.000000	0.000	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	375	125.000	0.000000	0.000	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA128452	375	125.000	0.000000	0.000	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	561	311.000	0.717332	28.546	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	561	311.000	0.608349	23.366	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	561	311.000	1.017755	40.822	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	561	311.000	0.713500	27.764	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	561	311.000	0.957983	46.210	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	561	311.000	1.173361	54.767	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	561	311.000	0.892874	43.435	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219998	561	311.000	0.975279	46.097	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	312	62.441	0.000000	0.000	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	312	62.441	0.000000	0.000	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	312	62.441	0.000000	0.000	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	312	62.441	0.000000	0.000	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	312	62.441	0.000000	0.000	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	312	62.441	0.000000	0.000	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	312	62.441	0.000000	0.000	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA137816	312	62.441	0.000000	0.000	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	312	62.441	0.000000	0.000	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	312	62.441	0.000000	0.000	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	312	62.441	0.000000	0.000	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	312	62.441	2.041685	15.951	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	312	62.441	0.000000	0.000	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	312	62.441	0.000000	0.000	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	312	62.441	0.000000	0.000	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213178	312	62.441	0.000000	0.000	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	312	62.441	0.000000	0.000	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	312	62.441	0.000000	0.000	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	312	62.441	0.000000	0.000	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	312	62.441	0.000000	0.000	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	312	62.441	1.331148	12.892	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	312	62.441	0.000000	0.000	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	312	62.441	0.000000	0.000	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA203393	312	62.441	0.000000	0.000	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	312	62.441	0.621413	4.965	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	312	62.441	1.218923	9.400	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	312	62.441	1.368689	11.022	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	312	62.441	0.120132	0.939	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	312	62.441	1.944851	18.835	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	312	62.441	1.728812	16.201	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	312	62.441	1.442440	14.088	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90262	312	62.441	0.816575	7.749	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	312	62.441	1.448065	11.570	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	312	62.441	1.771595	13.662	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	312	62.441	3.083376	24.831	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	312	62.441	2.663367	20.808	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	312	62.441	0.577827	5.596	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	312	62.441	0.644950	6.044	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	312	62.441	0.892959	8.722	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA104225	312	62.441	0.594231	5.639	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	312	62.441	1.749873	13.981	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	312	62.441	0.000000	0.000	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	312	62.441	1.250226	10.068	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	312	62.441	0.000000	0.000	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	312	62.441	0.000000	0.000	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	312	62.441	0.365502	3.425	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	312	62.441	0.000000	0.000	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA90469	312	62.441	0.000000	0.000	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	312	62.441	0.475649	3.800	SRR12833246	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	312	62.441	0.314435	2.425	SRR12833247	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	312	62.441	0.000000	0.000	SRR12833248	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	312	62.441	0.170720	1.334	SRR12833249	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	312	62.441	0.783314	7.586	SRR12833250	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	312	62.441	0.135221	1.267	SRR12833251	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	312	62.441	0.655713	6.404	SRR12833252	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA213300	312	62.441	0.393677	3.736	SRR12833253	Ctel_CapteP198869
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	747	497.000	0.408809	25.998	SRR12833246	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	747	497.000	0.505220	31.010	SRR12833247	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	747	497.000	0.851730	54.595	SRR12833248	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	747	497.000	0.786108	48.885	SRR12833249	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	747	497.000	0.802625	61.871	SRR12833250	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	747	497.000	0.702004	52.362	SRR12833251	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	747	497.000	0.724633	56.334	SRR12833252	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA5792	747	497.000	1.115300	84.243	SRR12833253	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198870	747	497.000	1.291207	82.115	SRR12833246	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198870	747	497.000	0.845993	51.927	SRR12833247	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198870	747	497.000	0.611041	39.167	SRR12833248	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198870	747	497.000	0.708853	44.081	SRR12833249	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198870	747	497.000	0.216286	16.673	SRR12833250	Ctel_CapteP198870
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA198870	747	497.000	0.675826	50.410	SRR12833251	Ctel_CapteP198870
