Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Spis_XP_022782076_1	684	381.543	185.121465	997.478	SRR5573974	Spis_XP_022782076_1
Spis_XP_022782076_1	684	392.083	153.065634	1237.799	SRR5573975	Spis_XP_022782076_1
Spis_XP_022782076_1	684	401.893	233.089486	1485.992	SRR5573976	Spis_XP_022782076_1
Spis_XP_022782076_1	684	394.409	217.430578	1270.000	SRR5573977	Spis_XP_022782076_1
Spis_XP_022782076_1	684	382.069	148.797450	948.899	SRR5573978	Spis_XP_022782076_1
Spis_XP_022782076_1	684	372.051	146.264754	1188.008	SRR5573979	Spis_XP_022782076_1
Spis_XP_022782076_1	684	382.828	142.954746	904.000	SRR5573980	Spis_XP_022782076_1
Spis_XP_022782076_1	684	368.077	188.555933	1287.952	SRR5573981	Spis_XP_022782076_1
Spis_XP_022782076_1	684	422.662	184.781026	1062.000	SRR5573982	Spis_XP_022782076_1
Spis_XP_022782076_1	684	400.932	157.405388	714.000	SRR5573983	Spis_XP_022782076_1
Spis_XP_022782076_1	684	398.180	165.575610	1479.000	SRR5573984	Spis_XP_022782076_1
Spis_XP_022782076_1	684	404.204	184.907185	1680.032	SRR5573985	Spis_XP_022782076_1
Spis_XP_022791544_1	687	384.535	179.700888	975.863	SRR5573974	Spis_XP_022791544_1
Spis_XP_022791544_1	687	395.071	183.241914	1493.120	SRR5573975	Spis_XP_022791544_1
Spis_XP_022791544_1	687	404.886	226.831381	1456.865	SRR5573976	Spis_XP_022791544_1
Spis_XP_022791544_1	687	397.398	194.548196	1144.957	SRR5573977	Spis_XP_022791544_1
Spis_XP_022791544_1	687	385.060	182.323751	1171.800	SRR5573978	Spis_XP_022791544_1
Spis_XP_022791544_1	687	375.033	199.303320	1631.779	SRR5573979	Spis_XP_022791544_1
Spis_XP_022791544_1	687	385.817	216.237621	1378.094	SRR5573980	Spis_XP_022791544_1
Spis_XP_022791544_1	687	371.063	172.437425	1187.406	SRR5573981	Spis_XP_022791544_1
Spis_XP_022791544_1	687	425.650	233.069484	1349.000	SRR5573982	Spis_XP_022791544_1
Spis_XP_022791544_1	687	403.919	163.339541	746.438	SRR5573983	Spis_XP_022791544_1
Spis_XP_022791544_1	687	401.163	198.664279	1787.856	SRR5573984	Spis_XP_022791544_1
Spis_XP_022791544_1	687	407.198	196.302457	1796.778	SRR5573985	Spis_XP_022791544_1
Spis_XP_022782075_1	312	57.444	113.492710	92.070	SRR5573974	Spis_XP_022791544_1
Spis_XP_022782075_1	312	63.179	124.320978	162.000	SRR5573975	Spis_XP_022791544_1
Spis_XP_022782075_1	312	66.128	144.903011	152.000	SRR5573976	Spis_XP_022791544_1
Spis_XP_022782075_1	312	69.867	151.756802	157.021	SRR5573977	Spis_XP_022791544_1
Spis_XP_022782075_1	312	62.384	136.374181	142.000	SRR5573978	Spis_XP_022791544_1
Spis_XP_022782075_1	312	57.199	109.357033	136.557	SRR5573979	Spis_XP_022791544_1
Spis_XP_022782075_1	312	68.744	102.153580	116.000	SRR5573980	Spis_XP_022791544_1
Spis_XP_022782075_1	312	47.881	162.060077	144.000	SRR5573981	Spis_XP_022791544_1
Spis_XP_022782075_1	312	86.734	100.898650	119.000	SRR5573982	Spis_XP_022791544_1
Spis_XP_022782075_1	312	70.055	121.121688	96.000	SRR5573983	Spis_XP_022791544_1
Spis_XP_022782075_1	312	68.944	112.502512	174.000	SRR5573984	Spis_XP_022791544_1
Spis_XP_022782075_1	312	71.167	128.773620	206.000	SRR5573985	Spis_XP_022791544_1
Spis_XP_022792426_1	318	60.977	17.678874	15.224	SRR5573974	Spis_XP_022791544_1
Spis_XP_022792426_1	318	66.982	10.332263	14.274	SRR5573975	Spis_XP_022791544_1
Spis_XP_022792426_1	318	70.014	32.303094	35.877	SRR5573976	Spis_XP_022791544_1
Spis_XP_022792426_1	318	73.647	12.194456	13.300	SRR5573977	Spis_XP_022791544_1
Spis_XP_022792426_1	318	65.765	14.432636	15.843	SRR5573978	Spis_XP_022791544_1
Spis_XP_022792426_1	318	60.653	12.869256	17.040	SRR5573979	Spis_XP_022791544_1
Spis_XP_022792426_1	318	71.959	6.009014	7.143	SRR5573980	Spis_XP_022791544_1
Spis_XP_022792426_1	318	51.042	15.837416	15.001	SRR5573981	Spis_XP_022791544_1
Spis_XP_022792426_1	318	90.917	16.465438	20.356	SRR5573982	Spis_XP_022791544_1
Spis_XP_022792426_1	318	73.694	23.177271	19.324	SRR5573983	Spis_XP_022791544_1
Spis_XP_022792426_1	318	72.467	8.456824	13.748	SRR5573984	Spis_XP_022791544_1
Spis_XP_022792426_1	318	75.086	17.244432	29.105	SRR5573985	Spis_XP_022791544_1
Spis_XP_022792401_1	690	387.525	5.870899	32.130	SRR5573974	Spis_XP_022792401_1
Spis_XP_022792401_1	690	398.060	3.341416	27.433	SRR5573975	Spis_XP_022792401_1
Spis_XP_022792401_1	690	407.878	4.353381	28.167	SRR5573976	Spis_XP_022792401_1
Spis_XP_022792401_1	690	400.391	8.196752	48.603	SRR5573977	Spis_XP_022792401_1
Spis_XP_022792401_1	690	388.053	3.187652	20.646	SRR5573978	Spis_XP_022792401_1
Spis_XP_022792401_1	690	378.024	2.272218	18.752	SRR5573979	Spis_XP_022792401_1
Spis_XP_022792401_1	690	388.809	4.198060	26.962	SRR5573980	Spis_XP_022792401_1
Spis_XP_022792401_1	690	374.049	5.578508	38.723	SRR5573981	Spis_XP_022792401_1
Spis_XP_022792401_1	690	428.640	12.267559	71.503	SRR5573982	Spis_XP_022792401_1
Spis_XP_022792401_1	690	406.909	5.381507	24.775	SRR5573983	Spis_XP_022792401_1
Spis_XP_022792401_1	690	404.145	3.443821	31.223	SRR5573984	Spis_XP_022792401_1
Spis_XP_022792401_1	690	410.191	8.182704	75.448	SRR5573985	Spis_XP_022792401_1
Spis_XP_022792399_1	411	126.533	27.981066	50.000	SRR5573974	Spis_XP_022792401_1
Spis_XP_022792399_1	411	136.617	21.648557	61.000	SRR5573975	Spis_XP_022792401_1
Spis_XP_022792399_1	411	142.182	33.696493	76.000	SRR5573976	Spis_XP_022792401_1
Spis_XP_022792399_1	411	140.310	48.606826	101.000	SRR5573977	Spis_XP_022792401_1
Spis_XP_022792399_1	411	128.563	11.650382	25.000	SRR5573978	Spis_XP_022792401_1
Spis_XP_022792399_1	411	123.369	30.815456	82.995	SRR5573979	Spis_XP_022792401_1
Spis_XP_022792399_1	411	131.365	21.663257	47.008	SRR5573980	Spis_XP_022792401_1
Spis_XP_022792399_1	411	113.680	28.441162	60.000	SRR5573981	Spis_XP_022792401_1
Spis_XP_022792399_1	411	163.403	40.505084	90.000	SRR5573982	Spis_XP_022792401_1
Spis_XP_022792399_1	411	140.931	27.595513	44.000	SRR5573983	Spis_XP_022792401_1
Spis_XP_022792399_1	411	140.672	22.815607	72.000	SRR5573984	Spis_XP_022792401_1
Spis_XP_022792399_1	411	146.376	25.529502	83.999	SRR5573985	Spis_XP_022792401_1
Spis_XP_022792400_1	411	126.533	30.339976	54.215	SRR5573974	Spis_XP_022792401_1
Spis_XP_022792400_1	411	136.617	16.267588	45.838	SRR5573975	Spis_XP_022792401_1
Spis_XP_022792400_1	411	142.182	29.850969	67.327	SRR5573976	Spis_XP_022792401_1
Spis_XP_022792400_1	411	140.310	43.132015	89.624	SRR5573977	Spis_XP_022792401_1
