in_gene	out_gene	branch_support	ev_type	sos
SARHap|Plabra_CEP02222	ArchaeCry|Sbic_KXG37190	57.0	S	0.0
SARHap|Plabra_CEP02222	ArchaeCry|Atri_ERN13146	57.0	S	0.0
SARHap|Plabra_CEP02222	Malawimonadidae|Gefoke_MALSP_01370.mRNA.1	57.0	S	0.0
SARHap|Plabra_CEP02222	ArchaeCry|Acoe_PIA39206.1	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_7597.p1	ArchaeCry|Sbic_KXG37190	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_7597.p1	ArchaeCry|Atri_ERN13146	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_7597.p1	Malawimonadidae|Gefoke_MALSP_01370.mRNA.1	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_7597.p1	ArchaeCry|Acoe_PIA39206.1	57.0	S	0.0
CRuMs|Manpla_Gene.17158	ArchaeCry|Sbic_KXG37190	57.0	S	0.0
CRuMs|Manpla_Gene.17158	ArchaeCry|Atri_ERN13146	57.0	S	0.0
CRuMs|Manpla_Gene.17158	Malawimonadidae|Gefoke_MALSP_01370.mRNA.1	57.0	S	0.0
CRuMs|Manpla_Gene.17158	ArchaeCry|Acoe_PIA39206.1	57.0	S	0.0
Hemimastigophora|Hemkuk_17168_TR5714_c0_g1	Amoebozoa|Hetalb_XP_020436151.1	65.0	S	0.0
Hemimastigophora|Hemkuk_17168_TR5714_c0_g1	Amoebozoa|Cavfas_EGG14036	65.0	S	0.0
Hemimastigophora|Hemkuk_17168_TR5714_c0_g1	Amoebozoa|Tielac_KYR00543	65.0	S	0.0
Hemimastigophora|Hemkuk_17168_TR5714_c0_g1	Amoebozoa|Ddis_EAL72937	65.0	S	0.0
Hemimastigophora|Hemkuk_17168_TR5714_c0_g1	Amoebozoa|Cavfas_EGG13994	65.0	S	0.0
Hemimastigophora|Hemkuk_17168_TR5714_c0_g1	Amoebozoa|Cavfas_EGG20116	65.0	S	0.0
Hemimastigophora|Hemkuk_17168_TR5714_c0_g1	Amoebozoa|Tielac_KYR01534	65.0	S	0.0
Hemimastigophora|Hemkuk_10111_TR3502_c0_g1	Amoebozoa|Hetalb_XP_020436151.1	65.0	S	0.0
Hemimastigophora|Hemkuk_10111_TR3502_c0_g1	Amoebozoa|Cavfas_EGG14036	65.0	S	0.0
Hemimastigophora|Hemkuk_10111_TR3502_c0_g1	Amoebozoa|Tielac_KYR00543	65.0	S	0.0
