in_gene	out_gene	branch_support	ev_type	sos
Meteora|Meteor_CRO19MET_NODE_8666.p1	Amoebozoa|Plafun_PRP77246	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	CRuMs|Diprot_Gene.9185	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	Malawimonadidae|Gefoke_MALSP_12586.mRNA.1	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	SARHap|Bnat_JGI_V11_128658	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	SARHap|Vitbra_CEM25057.1	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	Amoebozoa|Acas_ELR20613	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	Obazoa|Lcom_lcpid86607	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	Obazoa|Nvec_NVE4499	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	SARHap|Tpse_EED88914	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	SARHap|Pinf_PITG_11242T0	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	Obazoa|Mbre_EDQ86974	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	Obazoa|Sros_EGD78512	57.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_8666.p1	Obazoa|Spis_XP_022790511_1	57.0	S	0.0
Malawimonadidae|Gefoke_MALSP_12586.mRNA.1	Amoebozoa|Acas_ELR20613	42.0	S	0.0
Malawimonadidae|Gefoke_MALSP_12586.mRNA.1	Amoebozoa|Plafun_PRP77246	42.0	S	0.0
Malawimonadidae|Gefoke_MALSP_12586.mRNA.1	SARHap|Bnat_JGI_V11_128658	42.0	S	0.0
CRuMs|Diprot_Gene.9185	SARHap|Vitbra_CEM25057.1	18.0	S	0.0
CRuMs|Diprot_Gene.9185	Obazoa|Lcom_lcpid86607	18.0	S	0.0
CRuMs|Diprot_Gene.9185	Obazoa|Nvec_NVE4499	18.0	S	0.0
CRuMs|Diprot_Gene.9185	SARHap|Pinf_PITG_11242T0	18.0	S	0.0
CRuMs|Diprot_Gene.9185	SARHap|Tpse_EED88914	18.0	S	0.0
CRuMs|Diprot_Gene.9185	Obazoa|Mbre_EDQ86974	18.0	S	0.0
CRuMs|Diprot_Gene.9185	Obazoa|Sros_EGD78512	18.0	S	0.0
CRuMs|Diprot_Gene.9185	Obazoa|Spis_XP_022790511_1	18.0	S	0.0
SARHap|Pavlsp_1081416	ArchaeCry|Gthe_EKX37778	89.0	S	0.0
SARHap|Bnat_JGI_V11_128658	Amoebozoa|Plafun_PRP77246	83.0	S	0.0
SARHap|Bnat_JGI_V11_128658	Amoebozoa|Acas_ELR20613	83.0	S	0.0
Amoebozoa|Acas_ELR20613	Amoebozoa|Plafun_PRP77246	99.0	D	1.0
SARHap|Tpse_EED88914	Obazoa|Lcom_lcpid86607	69.0	S	0.0
SARHap|Tpse_EED88914	Obazoa|Nvec_NVE4499	69.0	S	0.0
SARHap|Tpse_EED88914	Obazoa|Mbre_EDQ86974	69.0	S	0.0
