gene	orthogroup	orthologous_to
Obazoa|Morelo_OAQ33482	aOG.eur_SET0	
SARHap|Aurlim_139333	aOG.eur_SET0	
Discoba|Bodsal_CUG91046.1	aOG.eur_SET0	
SARHap|Tpse_EED86888	aOG.eur_SET1	
Hemimastigophora|Spimul_22314_TR10986_c0_g1	aOG.eur_SET1	
Discoba|Ngru_EFC48529	aOG.eur_SET1	
ArchaeCry|Gthe_EKX47774	aOG.eur_SET2	
Hemimastigophora|Spimul_10821_TR5761_c0_g1	aOG.eur_SET2	
CRuMs|Manpla_Gene.45515	aOG.eur_SET3	
Amoebozoa|Ddis_EAL63344	aOG.eur_SET3	
SARHap|Retfil_ETO24447	aOG.eur_SET3	
ArchaeCry|Gthe_EKX55321	aOG.eur_SET3	
SARHap|Bremin_symbB.v1.2.013565.t1	aOG.eur_SET3	
Amoebozoa|Tielac_KYQ92708	aOG.eur_SET3	
Amoebozoa|Hetalb_XP_020429901.1	aOG.eur_SET3	
Obazoa|Hsap_ENSP00000274031.3	aOG.eur_SET3	
Amoebozoa|Tielac_KYQ88521	aOG.eur_SET4	
ArchaeCry|Klenit_GAQ80581.1	aOG.eur_SET4	
Obazoa|Nk52_evm5s859	aOG.eur_SET4	
Discoba|Amobb2_AMBB2_03365.mRNA.1	aOG.eur_SET4	
Meteora|Meteor_CRO19MET_NODE_7407.p1	aOG.eur_SET4	
CRuMs|Diprot_Gene.27731	aOG.eur_SET4	
Obazoa|Morvir_scaffold269.g2.t1	aOG.eur_SET5	
Malawimonadidae|Malcal_MALCA_11220.mRNA.1	aOG.eur_SET5	
Obazoa|Umbram_244349	aOG.eur_SET6	
SARHap|Bnat_JGI_V11_144574	aOG.eur_SET6	
Discoba|Amobb2_AMBB2_00521.mRNA.1	aOG.eur_SET6	
Discoba|Styinc_Gene11989_m11989	aOG.eur_SET7	
ArchaeCry|Atri_ERN02121	aOG.eur_SET7	
ArchaeCry|Marpol_PTQ46792	aOG.eur_SET7	
ArchaeCry|Mpus_XP_003059747.1	aOG.eur_SET7	
Malawimonadidae|Maljak_MALJA_15224.mRNA.1	aOG.eur_SET7	
SARHap|Alblai_CCA24598	aOG.eur_SET7	
Obazoa|Tetwil_Twilhelma_g8195.t1	aOG.eur_SET7	
Ancyromonadida|Plamic_ANCSI_06029.mRNA.1	aOG.eur_SET7	
Malawimonadidae|Gefoke_MALSP_11457.mRNA.1	aOG.eur_SET7	
Ancyromonadida|Ancsig_Gene.54908	aOG.eur_SET7	
SARHap|Tpse_EED91943	aOG.eur_SET7	
SARHap|Pinf_PITG_12169T0	aOG.eur_SET7	
CRuMs|Rigram_Gene.34087	aOG.eur_SET7	
Amoebozoa|Hetalb_XP_020431816.1	aOG.eur_SET8	
Ancyromonadida|Plamic_ANCSI_01618.mRNA.1	aOG.eur_SET8	
Discoba|Amobb2_AMBB2_10084.mRNA.1	aOG.eur_SET8	
Ancyromonadida|Nutlon_comp3162_c0_seq1.p1	aOG.eur_SET8	
ArchaeCry|Cpar_Cpar_evm1s2029	aOG.eur_SET8	
SARHap|Cvel_17516.t1-p1	aOG.eur_SET8	
CRuMs|Diprot_Gene.33422	aOG.eur_SET8	
Discoba|Tcru_EAN98116	aOG.eur_SET9	
ArchaeCry|Gonavo_comp59726_c1_seq1_6_ORF10_225	aOG.eur_SET9	
CRuMs|Rigram_Gene.24455	aOG.eur_SET9	
Amoebozoa|Acas_ELR24098	aOG.eur_SET10	
Discoba|Recame_RECAM_04870.mRNA.1	aOG.eur_SET10	
ArchaeCry|Mpus_XP_003057315.1	aOG.eur_SET10	
Metamonada|Tvag_XP_001584257.1	aOG.eur_SET11	
Metamonada|Tvag_XP_001314927.1	aOG.eur_SET11	
ArchaeCry|Gracho_PXF50180.1	aOG.eur_SET12	
Metamonada|Tvag_XP_001581581.1	aOG.eur_SET12	
SARHap|Sappar_KDO25203	aOG.eur_SET13	
Malawimonadidae|Malcal_MALCA_04948.mRNA.1	aOG.eur_SET13	
ArchaeCry|Smoe_EFJ23651	aOG.eur_SET13	
Ancyromonadida|Plamic_ANCSI_01307.mRNA.1	aOG.eur_SET13	
Obazoa|Spis_XP_022800909_1	aOG.eur_SET13	
ArchaeCry|Gthe_EKX50607	aOG.eur_SET13	
Obazoa|Nk52_evm79s221	aOG.eur_SET13	
ArchaeCry|Smoe_EFJ18065	aOG.eur_SET13	
Obazoa|Lpol_XP_022239025.1	aOG.eur_SET13	
CRuMs|Diprot_Gene.28913	aOG.eur_SET13	
ArchaeCry|Chocri_XP_005716708.1	aOG.eur_SET13	
ArchaeCry|Gracho_PXF43692.1	aOG.eur_SET13	
Malawimonadidae|Maljak_MALJA_07286.mRNA.1	aOG.eur_SET13	
Amoebozoa|Tielac_KYR01218	aOG.eur_SET13	
Obazoa|Emul_CDS42222.1	aOG.eur_SET13	
Meteora|Meteor_CRO19MET_NODE_2799.p2	aOG.eur_SET13	
SARHap|Phatri_Phatr3_J15937.p1	aOG.eur_SET13	
SARHap|Plabra_CEP03120	aOG.eur_SET14	
SARHap|Plabra_CEP03623	aOG.eur_SET14	
SARHap|Symmic_Smic39176	aOG.eur_SET14	
Obazoa|Morelo_OAQ30175	aOG.eur_SET15	
Discoba|Phakir_PHAKIR_17161.mRNA.4	aOG.eur_SET15	
Amoebozoa|Acas_ELR23374	aOG.eur_SET16	
Discoba|Amobb2_AMBB2_02797.mRNA.1	aOG.eur_SET16	
CRuMs|Rigram_Gene.26912	aOG.eur_SET17	
Ancyromonadida|Plamic_ANCSI_01319.mRNA.1	aOG.eur_SET17	
Obazoa|Nk52_evm37s294	aOG.eur_SET17	
SARHap|Pinf_PITG_21597T0	aOG.eur_SET17	
Malawimonadidae|Maljak_MALJA_09885.mRNA.1	aOG.eur_SET18	
ArchaeCry|Crei_PNW80452	aOG.eur_SET18	
Amoebozoa|Cavfas_EGG22918	aOG.eur_SET18	
SARHap|Oxytri_EJY83200	aOG.eur_SET18	
Obazoa|Tmel_CAZ80631	aOG.eur_SET18	
Obazoa|Rirr_GBC37099	aOG.eur_SET18	
Amoebozoa|Hetalb_XP_020435477.1	aOG.eur_SET18	
ArchaeCry|Crei_PNW79876	aOG.eur_SET19	
SARHap|Sappar_KDO19679	aOG.eur_SET19	
Amoebozoa|Hetalb_XP_020428212.1	aOG.eur_SET20	
SARHap|Plabra_CEO95201	aOG.eur_SET20	
ArchaeCry|Chabra_GBG86680	aOG.eur_SET20	
Obazoa|Emue_0001g3281a	aOG.eur_SET20	
ArchaeCry|Klenit_GAQ91577.1	aOG.eur_SET20	
