gene	orthogroup	orthologous_to
Metamonada|Tvag_XP_001319102.1	aOG.eur_BAH0	
ArchaeCry|Sphfal_Sphfalx04G116900.1.p	aOG.eur_BAH0	
Obazoa|Skow_XP_002738319.1	aOG.eur_BAH0	
ArchaeCry|Azfi_s0121.g046902	aOG.eur_BAH0	
ArchaeCry|Sacu_v1.1_s0183.g024952	aOG.eur_BAH0	
ArchaeCry|Marpol_PTQ40237	aOG.eur_BAH0	
Obazoa|Notgen_g22937.t1	aOG.eur_BAH0	
SARHap|Ehux_EOD12119	aOG.eur_BAH0	
SARHap|Honfer_GBG30424	aOG.eur_BAH0	
Ancyromonadida|Plamic_ANCSI_02671.mRNA.1	aOG.eur_BAH0	
Discoba|Jakbah_JAKBA_07823.mRNA.1	aOG.eur_BAH0	
ArchaeCry|Vcar_XP_002952427.1	aOG.eur_BAH1	
ArchaeCry|Marpol_PTQ40278	aOG.eur_BAH1	
ArchaeCry|Chabra_GBG76489	aOG.eur_BAH1	
SARHap|Oxytri_EJY79539	aOG.eur_BAH2	
Obazoa|Rirr_GBC31821	aOG.eur_BAH2	
Discoba|Ngru_EFC49519	aOG.eur_BAH2	
ArchaeCry|Atri_ERN08792	aOG.eur_BAH2	
ArchaeCry|Bdis_KQK20551	aOG.eur_BAH2	
Obazoa|Sros_EGD76844	aOG.eur_BAH2	
Amoebozoa|Acas_ELR15535	aOG.eur_BAH2	
SARHap|Tthe_EAR90105	aOG.eur_BAH2	
SARHap|Ptet_CAK61905	aOG.eur_BAH2	
