in_gene	out_gene	branch_support	ev_type	sos
Discoba|Styinc_Gene20118_m20118	Meteora|Meteor_CRO19MET_NODE_35.p1	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	ArchaeCry|Ppat_Pp3c17_20000V3.3	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	ArchaeCry|Azfi_s0051.g031225	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	CRuMs|Diprot_Gene.13723	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	SARHap|Bnat_JGI_V11_33130	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	Malawimonadidae|Gefoke_MALSP_12588.mRNA.1	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	Amoebozoa|Plafun_PRP80008	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	Obazoa|Pbla_XP_018295402.1	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	Obazoa|Umbram_255622	1.0	S	0.0
Discoba|Styinc_Gene20118_m20118	ArchaeCry|Sphfal_Sphfalx03G086400.1.p	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	Meteora|Meteor_CRO19MET_NODE_35.p1	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	ArchaeCry|Ppat_Pp3c17_20000V3.3	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	ArchaeCry|Azfi_s0051.g031225	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	CRuMs|Diprot_Gene.13723	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	SARHap|Bnat_JGI_V11_33130	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	Malawimonadidae|Gefoke_MALSP_12588.mRNA.1	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	Obazoa|Pbla_XP_018295402.1	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	Obazoa|Umbram_255622	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	ArchaeCry|Sphfal_Sphfalx03G086400.1.p	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	Meteora|Meteor_CRO19MET_NODE_35.p1	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	ArchaeCry|Ppat_Pp3c17_20000V3.3	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	ArchaeCry|Azfi_s0051.g031225	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	CRuMs|Diprot_Gene.13723	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	SARHap|Bnat_JGI_V11_33130	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	Malawimonadidae|Gefoke_MALSP_12588.mRNA.1	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	Obazoa|Pbla_XP_018295402.1	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	Obazoa|Umbram_255622	1.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	ArchaeCry|Sphfal_Sphfalx03G086400.1.p	1.0	S	0.0
Amoebozoa|Plafun_PRP80008	Ancyromonadida|Plamic_ANCSI_08953.mRNA.1	1.0	S	0.0
Obazoa|Pbla_XP_018295402.1	Meteora|Meteor_CRO19MET_NODE_35.p1	1.0	S	0.0
Obazoa|Pbla_XP_018295402.1	ArchaeCry|Ppat_Pp3c17_20000V3.3	1.0	S	0.0
Obazoa|Pbla_XP_018295402.1	SARHap|Bnat_JGI_V11_33130	1.0	S	0.0
Obazoa|Pbla_XP_018295402.1	ArchaeCry|Azfi_s0051.g031225	1.0	S	0.0
Obazoa|Pbla_XP_018295402.1	ArchaeCry|Sphfal_Sphfalx03G086400.1.p	1.0	S	0.0
Obazoa|Umbram_255622	Meteora|Meteor_CRO19MET_NODE_35.p1	1.0	S	0.0
Obazoa|Umbram_255622	ArchaeCry|Ppat_Pp3c17_20000V3.3	1.0	S	0.0
Obazoa|Umbram_255622	SARHap|Bnat_JGI_V11_33130	1.0	S	0.0
Obazoa|Umbram_255622	ArchaeCry|Azfi_s0051.g031225	1.0	S	0.0
Obazoa|Umbram_255622	ArchaeCry|Sphfal_Sphfalx03G086400.1.p	1.0	S	0.0
CRuMs|Diprot_Gene.13723	Meteora|Meteor_CRO19MET_NODE_35.p1	1.0	S	0.0
CRuMs|Diprot_Gene.13723	ArchaeCry|Ppat_Pp3c17_20000V3.3	1.0	S	0.0
CRuMs|Diprot_Gene.13723	SARHap|Bnat_JGI_V11_33130	1.0	S	0.0
CRuMs|Diprot_Gene.13723	ArchaeCry|Azfi_s0051.g031225	1.0	S	0.0
CRuMs|Diprot_Gene.13723	ArchaeCry|Sphfal_Sphfalx03G086400.1.p	1.0	S	0.0
Malawimonadidae|Gefoke_MALSP_12588.mRNA.1	Meteora|Meteor_CRO19MET_NODE_35.p1	1.0	S	0.0
Malawimonadidae|Gefoke_MALSP_12588.mRNA.1	ArchaeCry|Ppat_Pp3c17_20000V3.3	1.0	S	0.0
Malawimonadidae|Gefoke_MALSP_12588.mRNA.1	SARHap|Bnat_JGI_V11_33130	1.0	S	0.0
Malawimonadidae|Gefoke_MALSP_12588.mRNA.1	ArchaeCry|Azfi_s0051.g031225	1.0	S	0.0
Malawimonadidae|Gefoke_MALSP_12588.mRNA.1	ArchaeCry|Sphfal_Sphfalx03G086400.1.p	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	SARHap|Retfil_ETO08866	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	Amoebozoa|Ddis_EAL66880	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	Amoebozoa|Hetalb_XP_020431777.1	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	Ancyromonadida|Plamic_ANCSI_08825.mRNA.1	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	Obazoa|Tadh_P20924	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	ArchaeCry|Marpol_PTQ35722	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	Discoba|Amobb2_AMBB2_02383.mRNA.2	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	CRuMs|Rigram_Gene.25906	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	Discoba|Phakir_PHAKIR_14532.mRNA.1	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	Meteora|Meteor_CRO19MET_NODE_199.p1	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	ArchaeCry|Ppat_Pp3c9_15240V3.1	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	ArchaeCry|Sphfal_Sphfalx06G105000.1.p	1.0	S	0.0
Malawimonadidae|Maljak_MALJA_02958.mRNA.1	Discoba|Amobb2_AMBB2_02383.mRNA.1	1.0	S	0.0
Metamonada|Carmem_3931.p1	ArchaeCry|Atri_ERM95810	1.0	S	0.0
Metamonada|Carmem_3931.p1	ArchaeCry|Klenit_GAQ87481.1	1.0	S	0.0
Metamonada|Carmem_3931.p1	Obazoa|Gpro_KXS11006	1.0	S	0.0
Metamonada|Carmem_3931.p1	Meteora|Meteor_CRO19MET_NODE_179.p1	1.0	S	0.0
Metamonada|Carmem_3931.p1	Amoebozoa|Tielac_KYQ91695	1.0	S	0.0
Metamonada|Carmem_3931.p1	Ancyromonadida|Plamic_ANCSI_06449.mRNA.1	1.0	S	0.0
Metamonada|Carmem_3931.p1	Malawimonadidae|Gefoke_MALSP_18835.mRNA.1	1.0	S	0.0
Metamonada|Carmem_3931.p1	Discoba|Amobb2_AMBB2_02981.mRNA.1	1.0	S	0.0
Metamonada|Carmem_3931.p1	SARHap|Plabra_CEO95116	1.0	S	0.0
Metamonada|Carmem_3931.p1	Obazoa|Spun_KNC98625	1.0	S	0.0
Metamonada|Carmem_3931.p1	Amoebozoa|Ddis_EAL66546	1.0	S	0.0
Metamonada|Carmem_3931.p1	CRuMs|Rigram_Gene.4425	1.0	S	0.0
