gene	orthogroup	orthologous_to
SARHap|Plabra_CEP02222	aOG.eur_Kelch0	
ArchaeCry|Sbic_KXG37190	aOG.eur_Kelch0	
ArchaeCry|Atri_ERN13146	aOG.eur_Kelch0	
Malawimonadidae|Gefoke_MALSP_01370.mRNA.1	aOG.eur_Kelch0	
ArchaeCry|Acoe_PIA39206.1	aOG.eur_Kelch0	
Meteora|Meteor_CRO19MET_NODE_7597.p1	aOG.eur_Kelch0	
CRuMs|Manpla_Gene.17158	aOG.eur_Kelch0	
Hemimastigophora|Hemkuk_17168_TR5714_c0_g1	aOG.eur_Kelch1	
Amoebozoa|Hetalb_XP_020436151.1	aOG.eur_Kelch1	
Amoebozoa|Cavfas_EGG14036	aOG.eur_Kelch1	
Amoebozoa|Tielac_KYR00543	aOG.eur_Kelch1	
Amoebozoa|Ddis_EAL72937	aOG.eur_Kelch1	
Amoebozoa|Cavfas_EGG13994	aOG.eur_Kelch1	
Amoebozoa|Cavfas_EGG20116	aOG.eur_Kelch1	
Amoebozoa|Tielac_KYR01534	aOG.eur_Kelch1	
Hemimastigophora|Hemkuk_10111_TR3502_c0_g1	aOG.eur_Kelch1	
Hemimastigophora|Spimul_27076_TR13468_c0_g2	aOG.eur_Kelch2	
CRuMs|Manpla_Gene.19535	aOG.eur_Kelch2	
Discoba|Amobb2_AMBB2_05818.mRNA.1	aOG.eur_Kelch2	
SARHap|Chrtob_KOO23901.1	aOG.eur_Kelch2	
Amoebozoa|Tielac_KYR02856	aOG.eur_Kelch2	
Ancyromonadida|Plamic_ANCSI_06150.mRNA.1	aOG.eur_Kelch2	
ArchaeCry|Gonavo_comp38070_c0_seq1_6_ORF15_328	aOG.eur_Kelch2	
Obazoa|Dmel_FBpp0071164	aOG.eur_Kelch2	
Malawimonadidae|Gefoke_MALSP_02756.mRNA.1	aOG.eur_Kelch2	
Meteora|Meteor_CRO19MET_NODE_3742.p2	aOG.eur_Kelch2	
Obazoa|Lgig_LotgiP205828	aOG.eur_Kelch2	
Obazoa|Ttra_KNC47746	aOG.eur_Kelch2	
Metamonada|Carmem_4768.p1	aOG.eur_Kelch2	
Obazoa|Ctel_CapteP2628	aOG.eur_Kelch2	
Obazoa|Apla_XP_022094720.1	aOG.eur_Kelch2	
Obazoa|Linana_g23479.t1	aOG.eur_Kelch2	
Obazoa|Nvec_NVE19807	aOG.eur_Kelch2	
Amoebozoa|Plafun_PRP74847	aOG.eur_Kelch3	
SARHap|Sappar_KDO18651	aOG.eur_Kelch3	
SARHap|Oxytri_EJY78634	aOG.eur_Kelch3	
Hemimastigophora|Hemkuk_26992_TR9068_c0_g1	aOG.eur_Kelch3	
SARHap|Tthe_EAR83992	aOG.eur_Kelch3	
Hemimastigophora|Spimul_12681_TR6717_c0_g1	aOG.eur_Kelch3	
SARHap|Oxytri_EJY74730	aOG.eur_Kelch3	
Malawimonadidae|Maljak_MALJA_14868.mRNA.1	aOG.eur_Kelch3	
Obazoa|Rirr_GBC19990	aOG.eur_Kelch3	
Obazoa|Rirr_GBC23876	aOG.eur_Kelch3	
CRuMs|Diprot_Gene.22189	aOG.eur_Kelch3	
CRuMs|Diprot_Gene.3143	aOG.eur_Kelch3	
Meteora|Meteor_CRO19MET_NODE_120.p2	aOG.eur_Kelch4	
ArchaeCry|Cocsub_XP_005648328.1	aOG.eur_Kelch4	
ArchaeCry|Klenit_GAQ79092.1	aOG.eur_Kelch4	
ArchaeCry|Atha_AT3G05420.2	aOG.eur_Kelch4	
SARHap|Vitbra_CEL93722.1	aOG.eur_Kelch4	
SARHap|Tthe_EAR97991	aOG.eur_Kelch4	
Discoba|Phakir_PHAKIR_14784.mRNA.1	aOG.eur_Kelch5	
Amoebozoa|Hetalb_XP_020437572.1	aOG.eur_Kelch5	
Amoebozoa|Acas_ELR13924	aOG.eur_Kelch5	
Malawimonadidae|Malcal_MALCA_10350.mRNA.1	aOG.eur_Kelch5	
ArchaeCry|Klenit_GAQ89906.1	aOG.eur_Kelch6	
SARHap|Tpse_EED91117	aOG.eur_Kelch6	
Ancyromonadida|Ancsig_Gene.40428	aOG.eur_Kelch7	
Ancyromonadida|Plamic_ANCSI_10796.mRNA.1	aOG.eur_Kelch7	
SARHap|Tthe_EAR85209	aOG.eur_Kelch8	
Malawimonadidae|Malcal_MALCA_09825.mRNA.1	aOG.eur_Kelch8	
CRuMs|Diprot_Gene.7879	aOG.eur_Kelch8	
Malawimonadidae|Gefoke_MALSP_01351.mRNA.1	aOG.eur_Kelch8	
ArchaeCry|Crei_PNW84449	aOG.eur_Kelch8	
ArchaeCry|Caulen_g9088.t1	aOG.eur_Kelch8	
Ancyromonadida|Plamic_ANCSI_05732.mRNA.1	aOG.eur_Kelch8	
Malawimonadidae|Maljak_MALJA_11830.mRNA.1	aOG.eur_Kelch8	
Malawimonadidae|Maljak_MALJA_17920.mRNA.1	aOG.eur_Kelch9	
Meteora|Meteor_CRO19MET_NODE_2835.p1	aOG.eur_Kelch9	
CRuMs|Diprot_Gene.26288	aOG.eur_Kelch9	
Discoba|Amobb2_AMBB2_01405.mRNA.1	aOG.eur_Kelch9	
Obazoa|Lcom_lcpid21685	aOG.eur_Kelch9	
Malawimonadidae|Gefoke_MALSP_02172.mRNA.1	aOG.eur_Kelch9	
Amoebozoa|Ddis_EAL71279	aOG.eur_Kelch9	
Discoba|Secula_SECUL_02708.mRNA.1	aOG.eur_Kelch10	
Obazoa|Phoaus_g12044.t1	aOG.eur_Kelch10	
Obazoa|Notgen_g5981.t1	aOG.eur_Kelch10	
Obazoa|Spis_XP_022781855_1	aOG.eur_Kelch10	
Obazoa|Aque_Aqu2.1.43077_001	aOG.eur_Kelch10	
Obazoa|Linana_g1163.t1	aOG.eur_Kelch10	
Obazoa|Apla_XP_022105530.1	aOG.eur_Kelch10	
Obazoa|Cowc_KJE92702	aOG.eur_Kelch10	
Metamonada|Carmem_4909.p1	aOG.eur_Kelch10	
Malawimonadidae|Maljak_MALJA_21484.mRNA.1	aOG.eur_Kelch10	
CRuMs|Diprot_Gene.6492	aOG.eur_Kelch11	
Amoebozoa|Ddis_EAL67040	aOG.eur_Kelch11	
Meteora|Meteor_CRO19MET_NODE_4483.p1	aOG.eur_Kelch11	
Amoebozoa|Ddis_EAL73019	aOG.eur_Kelch11	
Amoebozoa|Hetalb_XP_020431542.1	aOG.eur_Kelch11	
Ancyromonadida|Plamic_ANCSI_10092.mRNA.1	aOG.eur_Kelch12	
SARHap|Ptet_CAK64137	aOG.eur_Kelch12	
Discoba|Phakir_PHAKIR_02728.mRNA.1	aOG.eur_Kelch12	
SARHap|Ptet_CAK81295	aOG.eur_Kelch12	
Ancyromonadida|Plamic_ANCSI_04441.mRNA.1	aOG.eur_Kelch12	
Meteora|Meteor_CRO19MET_NODE_2047.p1	aOG.eur_Kelch13	
Discoba|Tcru_EAN89374	aOG.eur_Kelch13	
SARHap|Alblai_CCA25086	aOG.eur_Kelch13	
Obazoa|Linana_g22592.t1	aOG.eur_Kelch13	
Discoba|Strcul_EPY20046	aOG.eur_Kelch13	
ArchaeCry|Smoe_EFJ11619	aOG.eur_Kelch13	
ArchaeCry|Atha_AT5G50310.1	aOG.eur_Kelch13	
Meteora|Meteor_CRO19MET_NODE_3197.p1	aOG.eur_Kelch14	
CRuMs|Diprot_Gene.5394	aOG.eur_Kelch14	
Discoba|Amobb2_AMBB2_10370.mRNA.1	aOG.eur_Kelch14	
CRuMs|Diprot_Gene.16220	aOG.eur_Kelch14	
SARHap|Vitbra_CEM02688.1	aOG.eur_Kelch15	
Amoebozoa|Plafun_PRP76554	aOG.eur_Kelch15	
Obazoa|Dmel_FBpp0303735	aOG.eur_Kelch15	
CRuMs|Rigram_Gene.13486	aOG.eur_Kelch15	
CRuMs|Diprot_Gene.15010	aOG.eur_Kelch15	
SARHap|Sappar_KDO24144	aOG.eur_Kelch15	
SARHap|Pinf_PITG_15485T0	aOG.eur_Kelch15	
SARHap|Plabra_CEP00414	aOG.eur_Kelch16	
ArchaeCry|Gonavo_g18144.t1	aOG.eur_Kelch17	
Discoba|Amobb2_AMBB2_06213.mRNA.1	aOG.eur_Kelch18	
