gene	orthogroup	orthologous_to
Metamonada|Tvag_XP_001300258.1	aOG.eur_MOZ_SAS0	
Malawimonadidae|Maljak_MALJA_20679.mRNA.1	aOG.eur_MOZ_SAS0	
Ancyromonadida|Fabtro_Gene.4514	aOG.eur_MOZ_SAS0	
Malawimonadidae|Gefoke_MALSP_16910.mRNA.1	aOG.eur_MOZ_SAS0	
Amoebozoa|Cavfas_EGG24336	aOG.eur_MOZ_SAS0	
Amoebozoa|Tielac_KYR02714	aOG.eur_MOZ_SAS0	
ArchaeCry|Smoe_EFJ14590	aOG.eur_MOZ_SAS0	
Hemimastigophora|Spimul_9220_TR4855_c0_g1	aOG.eur_MOZ_SAS0	
Discoba|Amobb2_AMBB2_07029.mRNA.1	aOG.eur_MOZ_SAS0	
ArchaeCry|Mgut_XP_012831905.1	aOG.eur_MOZ_SAS0	
Malawimonadidae|Malcal_MALCA_04077.mRNA.1	aOG.eur_MOZ_SAS0	
Obazoa|Linana_g15429.t1	aOG.eur_MOZ_SAS0	
Obazoa|Cgig_EKC29006	aOG.eur_MOZ_SAS0	
SARHap|Coka_g7744.t1	aOG.eur_MOZ_SAS0	
Malawimonadidae|Maljak_MALJA_16873.mRNA.1	aOG.eur_MOZ_SAS0	
Hemimastigophora|Hemkuk_18294_TR6044_c0_g1	aOG.eur_MOZ_SAS0	
CRuMs|Diprot_Gene.15226	aOG.eur_MOZ_SAS0	
SARHap|Esil_CBJ29065	aOG.eur_MOZ_SAS0	
Obazoa|Cscu_XP_023211627.1	aOG.eur_MOZ_SAS0	
Obazoa|Exapal_XP_020893737.1	aOG.eur_MOZ_SAS0	
SARHap|Chrtob_KOO31909.1	aOG.eur_MOZ_SAS0	
CRuMs|Diprot_Gene.17871	aOG.eur_MOZ_SAS0	
ArchaeCry|Ulvmut_UM030_00961	aOG.eur_MOZ_SAS0	
Ancyromonadida|Nutlon_comp18709_c0_seq1.p1	aOG.eur_MOZ_SAS0	
ArchaeCry|Gonavo_comp67345_c0_seq1_6_ORF24_406	aOG.eur_MOZ_SAS0	
Obazoa|Hduj_OQV17351.1	aOG.eur_MOZ_SAS0	
Meteora|Meteor_CRO19MET_NODE_6095.p2	aOG.eur_MOZ_SAS0	
Obazoa|Nvec_NVE25695	aOG.eur_MOZ_SAS0	
Discoba|Phakir_PHAKIR_00655.mRNA.1	aOG.eur_MOZ_SAS0	
Metamonada|Tvag_XP_001317879.1	aOG.eur_MOZ_SAS0	
Metamonada|Tvag_XP_001328598.1	aOG.eur_MOZ_SAS0	
Metamonada|Tvag_XP_001317602.1	aOG.eur_MOZ_SAS0	
