gene	orthogroup	orthologous_to
CRuMs|Rigram_Gene.7942	aOG.eur_PHD0	
SARHap|Plabra_CEO98112	aOG.eur_PHD0	
Metamonada|Carmem_5291.p1	aOG.eur_PHD0	
Obazoa|Hduj_OWA52214.1	aOG.eur_PHD0	
ArchaeCry|Sbic_EES00170	aOG.eur_PHD0	
Discoba|Secula_SECUL_02606.mRNA.1	aOG.eur_PHD1	
Ancyromonadida|Plamic_ANCSI_10688.mRNA.1	aOG.eur_PHD1	
ArchaeCry|Azfi_s0090.g042624	aOG.eur_PHD1	
SARHap|Coka_g11301.t1	aOG.eur_PHD1	
Meteora|Meteor_CRO19MET_NODE_1213.p1	aOG.eur_PHD1	
Obazoa|Drer_ENSDARP00000150128.1	aOG.eur_PHD1	
Obazoa|Sros_EGD78296	aOG.eur_PHD1	
ArchaeCry|Smoe_EFJ36474	aOG.eur_PHD2	
SARHap|Sappar_KDO35231	aOG.eur_PHD2	
Obazoa|Spom_SPBC4.05.1_pep	aOG.eur_PHD2	
Malawimonadidae|Gefoke_MALSP_01969.mRNA.1	aOG.eur_PHD3	
ArchaeCry|Gonavo_comp58511_c1_seq1_6_ORF53_1243	aOG.eur_PHD3	
SARHap|Pinf_PITG_10083T0	aOG.eur_PHD3	
Amoebozoa|Plafun_PRP81976	aOG.eur_PHD4	
Obazoa|Spun_KNC97563	aOG.eur_PHD4	
Malawimonadidae|Gefoke_MALSP_13313.mRNA.1	aOG.eur_PHD4	
ArchaeCry|Gonavo_comp54911_c1_seq1_6_ORF38_1458	aOG.eur_PHD4	
SARHap|Chrtob_KOO30694.1	aOG.eur_PHD4	
Ancyromonadida|Plamic_ANCSI_06413.mRNA.1	aOG.eur_PHD4	
CRuMs|Rigram_Gene.15078	aOG.eur_PHD4	
Ancyromonadida|Nutlon_comp19150_c0_seq1.p1	aOG.eur_PHD5	
Obazoa|Ctel_CapteP220844	aOG.eur_PHD5	
Amoebozoa|Plafun_PRP79815	aOG.eur_PHD5	
CRuMs|Rigram_Gene.20318	aOG.eur_PHD5	
SARHap|Esil_CBN74814	aOG.eur_PHD5	
Amoebozoa|Ddis_EAL61367	aOG.eur_PHD5	
CRuMs|Diprot_Gene.15537	aOG.eur_PHD5	
ArchaeCry|Porpur_KAA8496554.1	aOG.eur_PHD5	
Ancyromonadida|Plamic_ANCSI_06319.mRNA.1	aOG.eur_PHD6	
Meteora|Meteor_CRO19MET_NODE_1438.p1	aOG.eur_PHD6	
Meteora|Meteor_CRO19MET_NODE_961.p2	aOG.eur_PHD6	
SARHap|Pavlsp_617284	aOG.eur_PHD6	
CRuMs|Diprot_Gene.30975	aOG.eur_PHD6	
ArchaeCry|Chocri_XP_005716708.1	aOG.eur_PHD6	
Discoba|Andgod_ANDGO_01073.mRNA.1	aOG.eur_PHD6	
SARHap|Oxytri_EJY79539	aOG.eur_PHD7	
Obazoa|Sarc_Sarc4_g30830T	aOG.eur_PHD7	
CRuMs|Rigram_Gene.27040	aOG.eur_PHD8	
SARHap|Aplker_61507	aOG.eur_PHD8	
ArchaeCry|Marpol_PTQ46362	aOG.eur_PHD8	
Obazoa|Sarc_Sarc4_g28154T	aOG.eur_PHD8	
Malawimonadidae|Maljak_MALJA_19627.mRNA.1	aOG.eur_PHD8	
Obazoa|Ttra_KNC50944	aOG.eur_PHD8	
Amoebozoa|Plafun_PRP84253	aOG.eur_PHD8	
Discoba|Andgod_ANDGO_08290.mRNA.1	aOG.eur_PHD8	
Meteora|Meteor_CRO19MET_NODE_372.p1	aOG.eur_PHD8	
Meteora|Meteor_CRO19MET_NODE_8628.p2	aOG.eur_PHD9	
ArchaeCry|Sacu_v1.1_s0115.g020944	aOG.eur_PHD9	
ArchaeCry|Chabra_GBG90735	aOG.eur_PHD9	
Obazoa|Cscu_XP_023218911.1	aOG.eur_PHD9	
Obazoa|Lpol_XP_013777934.1	aOG.eur_PHD9	
Hemimastigophora|Spimul_5522_TR2800_c0_g1	aOG.eur_PHD9	
Discoba|Secula_SECUL_05128.mRNA.1	aOG.eur_PHD9	
SARHap|Bnat_JGI_V11_31945	aOG.eur_PHD10	
Discoba|Jakbah_JAKBA_02214.mRNA.1	aOG.eur_PHD10	
Discoba|Jaklib_JAKLI_17030.mRNA.1	aOG.eur_PHD10	
Discoba|Secula_SECUL_05956.mRNA.1	aOG.eur_PHD10	
ArchaeCry|Porpur_KAA8493801.1	aOG.eur_PHD11	
Malawimonadidae|Gefoke_MALSP_13682.mRNA.1	aOG.eur_PHD11	
Discoba|Styinc_Gene20696_m20696	aOG.eur_PHD12	
Amoebozoa|Masbal_CACRSC010000015.1.p1872	aOG.eur_PHD12	
Malawimonadidae|Malcal_MALCA_06776.mRNA.1	aOG.eur_PHD12	
Obazoa|Morelo_OAQ30854	aOG.eur_PHD13	
CRuMs|Diprot_Gene.10911	aOG.eur_PHD13	
Malawimonadidae|Gefoke_MALSP_17268.mRNA.1	aOG.eur_PHD13	
CRuMs|Rigram_Gene.17689	aOG.eur_PHD13	
ArchaeCry|Vcar_XP_002952427.1	aOG.eur_PHD13	
Ancyromonadida|Plamic_ANCSI_08213.mRNA.1	aOG.eur_PHD14	
SARHap|Schagg_64718	aOG.eur_PHD14	
ArchaeCry|Klenit_GAQ86430.1	aOG.eur_PHD14	
ArchaeCry|Marpol_PTQ42402	aOG.eur_PHD14	
SARHap|Pinf_PITG_11272T0	aOG.eur_PHD14	
Obazoa|Dpul_EFX69009	aOG.eur_PHD14	
CRuMs|Diprot_Gene.17300	aOG.eur_PHD14	
Amoebozoa|Acas_ELR15253	aOG.eur_PHD14	
ArchaeCry|Gonavo_comp82130_c0_seq1_6_ORF7_304	aOG.eur_PHD15	
ArchaeCry|Gonavo_comp166470_c0_seq1_6_ORF1_392	aOG.eur_PHD15	
ArchaeCry|Gonavo_g600.t1	aOG.eur_PHD16	
Amoebozoa|Hetalb_XP_020432501.1	aOG.eur_PHD16	
Malawimonadidae|Maljak_MALJA_03645.mRNA.1	aOG.eur_PHD16	
CRuMs|Diprot_Gene.28645	aOG.eur_PHD16	
Malawimonadidae|Gefoke_MALSP_18481.mRNA.1	aOG.eur_PHD16	
Obazoa|Lpol_XP_013788697.1	aOG.eur_PHD16	
Hemimastigophora|Spimul_14383_TR7744_c1_g1	aOG.eur_PHD16	
Ancyromonadida|Fabtro_Gene.15833	aOG.eur_PHD16	
Malawimonadidae|Malcal_MALCA_07374.mRNA.1	aOG.eur_PHD16	
Amoebozoa|Cavfas_EGG14670	aOG.eur_PHD16	
Amoebozoa|Plafun_PRP85416	aOG.eur_PHD16	
SARHap|Ngad_EWM24254	aOG.eur_PHD16	
Obazoa|Lgig_LotgiP174941	aOG.eur_PHD16	
Meteora|Meteor_CRO19MET_NODE_313.p1	aOG.eur_PHD16	
Obazoa|Nk52_evm79s221	aOG.eur_PHD17	
Amoebozoa|Tielac_KYR01218	aOG.eur_PHD17	
CRuMs|Diprot_Gene.28913	aOG.eur_PHD17	
Meteora|Meteor_CRO19MET_NODE_2125.p1	aOG.eur_PHD18	
Ancyromonadida|Plamic_ANCSI_10693.mRNA.1	aOG.eur_PHD18	
CRuMs|Rigram_Gene.13444	aOG.eur_PHD18	
Amoebozoa|Acas_ELR16011	aOG.eur_PHD18	
ArchaeCry|Gonavo_comp23927_c0_seq1_6_ORF12_420	aOG.eur_PHD18	
SARHap|Oxytri_EJY81162	aOG.eur_PHD18	
Obazoa|Cscu_XP_023230679.1	aOG.eur_PHD18	
Hemimastigophora|Hemkuk_21282_TR7056_c0_g1	aOG.eur_PHD19	
Obazoa|Hsap_ENSP00000301067.7	aOG.eur_PHD19	
Obazoa|Apla_XP_022107874.1	aOG.eur_PHD19	
ArchaeCry|Sbic_KXG22362	aOG.eur_PHD20	
Malawimonadidae|Gefoke_MALSP_02858.mRNA.1	aOG.eur_PHD20	
ArchaeCry|Gthe_EKX53176	aOG.eur_PHD21	
SARHap|Esil_CBJ29155	aOG.eur_PHD21	
SARHap|Bnat_JGI_V11_61809	aOG.eur_PHD22	
Ancyromonadida|Plamic_ANCSI_00291.mRNA.1	aOG.eur_PHD22	
Obazoa|Clim_evm46s149	aOG.eur_PHD22	
Obazoa|Nk52_evm5s162	aOG.eur_PHD22	
ArchaeCry|Gthe_EKX50606	aOG.eur_PHD23	
Ancyromonadida|Plamic_ANCSI_01307.mRNA.1	aOG.eur_PHD23	
SARHap|Phatri_Phatr3_J15937.p1	aOG.eur_PHD23	
SARHap|Chrtob_KOO34629.1	aOG.eur_PHD24	
SARHap|Plabra_CEP01627	aOG.eur_PHD24	
Obazoa|Pygbif_GCRY01004966.1.p1	aOG.eur_PHD25	
Malawimonadidae|Gefoke_MALSP_18589.mRNA.1	aOG.eur_PHD25	
Hemimastigophora|Hemkuk_8596_TR2978_c0_g1	aOG.eur_PHD25	
ArchaeCry|Ppat_Pp3c8_14490V3.2	aOG.eur_PHD25	
Hemimastigophora|Spimul_16399_TR8807_c0_g1	aOG.eur_PHD25	
Amoebozoa|Hetalb_XP_020428877.1	aOG.eur_PHD25	
SARHap|Sappar_KDO25203	aOG.eur_PHD25	
SARHap|Vitbra_CEM05556.1	aOG.eur_PHD26	
Malawimonadidae|Gefoke_MALSP_13210.mRNA.1	aOG.eur_PHD27	
ArchaeCry|Gonavo_g20007.t1	aOG.eur_PHD28	
SARHap|Vitbra_CEM06842.1	aOG.eur_PHD29	
