in_gene	out_gene	branch_support	ev_type	sos
Metamonada|Tvag_XP_001301902.1	Discoba|Secula_SECUL_05657.mRNA.1	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	SARHap|Aurlim_141853	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	Obazoa|Amac_KNE62967	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	SARHap|Aplker_97094	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	ArchaeCry|Atha_AT5G58003.1	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	Discoba|Ngru_EFC50772	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	Amoebozoa|Cavfas_EGG20980	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	ArchaeCry|Sbic_OQU76788	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	Obazoa|Pbla_XP_018290200.1	100.0	S	0.0
Metamonada|Tvag_XP_001301902.1	Discoba|Recame_RECAM_20315.mRNA.1	100.0	S	0.0
Amoebozoa|Acas_ELR25747	CRuMs|Diprot_Gene.16865	80.0	S	0.0
Amoebozoa|Acas_ELR25747	Ancyromonadida|Fabtro_Gene.41532	80.0	S	0.0
Amoebozoa|Acas_ELR25747	Obazoa|Morvir_scaffold4.g148.t1	80.0	S	0.0
Amoebozoa|Acas_ELR25747	Malawimonadidae|Maljak_MALJA_21494.mRNA.1	80.0	S	0.0
Amoebozoa|Acas_ELR25747	Obazoa|Exapal_XP_020897330.1	80.0	S	0.0
Malawimonadidae|Gefoke_MALSP_04724.mRNA.1	Obazoa|Aque_Aqu2.1.35113_001	100.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	Malawimonadidae|Malcal_MALCA_04966.mRNA.1	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	Obazoa|Bralan_BL14442_cuf2	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	SARHap|Vitbra_CEM15557.1	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	Obazoa|Phoaus_g1677.t1	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	Discoba|Amobb2_AMBB2_03262.mRNA.1	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	Obazoa|Nvec_NVE18889	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	Amoebozoa|Cavfas_EGG14480	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	Meteora|Meteor_CRO19MET_NODE_3002.p1	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	Malawimonadidae|Maljak_MALJA_15780.mRNA.1	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	CRuMs|Diprot_Gene.10933	96.0	S	0.0
Hemimastigophora|Hemkuk_15097_TR5097_c0_g1	ArchaeCry|Atha_AT1G04020.1	96.0	S	0.0
Amoebozoa|Cavfas_EGG20980	Discoba|Secula_SECUL_05657.mRNA.1	99.0	S	0.0
Amoebozoa|Cavfas_EGG20980	SARHap|Aurlim_141853	99.0	S	0.0
Amoebozoa|Cavfas_EGG20980	Obazoa|Amac_KNE62967	99.0	S	0.0
Amoebozoa|Cavfas_EGG20980	SARHap|Aplker_97094	99.0	S	0.0
Amoebozoa|Cavfas_EGG20980	ArchaeCry|Atha_AT5G58003.1	99.0	S	0.0
Amoebozoa|Cavfas_EGG20980	Discoba|Ngru_EFC50772	99.0	S	0.0
Amoebozoa|Cavfas_EGG20980	ArchaeCry|Sbic_OQU76788	99.0	S	0.0
Amoebozoa|Cavfas_EGG20980	Obazoa|Pbla_XP_018290200.1	99.0	S	0.0
Amoebozoa|Cavfas_EGG20980	Discoba|Recame_RECAM_20315.mRNA.1	99.0	S	0.0
CRuMs|Diprot_Gene.16865	Obazoa|Morvir_scaffold4.g148.t1	96.0	S	0.0
CRuMs|Diprot_Gene.16865	Malawimonadidae|Maljak_MALJA_21494.mRNA.1	96.0	S	0.0
CRuMs|Diprot_Gene.16865	Ancyromonadida|Fabtro_Gene.41532	96.0	S	0.0
CRuMs|Diprot_Gene.16865	Obazoa|Exapal_XP_020897330.1	96.0	S	0.0
Obazoa|Cgig_EKC24368	ArchaeCry|Mgut_XP_012830709.1	32.0	S	0.0
Obazoa|Cgig_EKC24368	ArchaeCry|Sbic_KXG27959	32.0	S	0.0
Obazoa|Cgig_EKC24368	SARHap|Plabra_CEO98011	32.0	S	0.0
Ancyromonadida|Plamic_ANCSI_07205.mRNA.1	ArchaeCry|Mgut_XP_012830709.1	32.0	S	0.0
Ancyromonadida|Plamic_ANCSI_07205.mRNA.1	ArchaeCry|Sbic_KXG27959	32.0	S	0.0
Ancyromonadida|Plamic_ANCSI_07205.mRNA.1	SARHap|Plabra_CEO98011	32.0	S	0.0
Discoba|Amobb2_AMBB2_12096.mRNA.1	ArchaeCry|Mgut_XP_012830709.1	32.0	S	0.0
Discoba|Amobb2_AMBB2_12096.mRNA.1	ArchaeCry|Sbic_KXG27959	32.0	S	0.0
Discoba|Amobb2_AMBB2_12096.mRNA.1	SARHap|Plabra_CEO98011	32.0	S	0.0
CRuMs|Rigram_Gene.7038	Amoebozoa|Acas_ELR23377	100.0	S	0.0
