in_gene	out_gene	branch_support	ev_type	sos
ArchaeCry|Smoe_EFJ23915	Discoba|Bodsal_CUG88705.1	28.0	S	0.0
ArchaeCry|Smoe_EFJ23915	Discoba|Tcru_EAN85100	28.0	S	0.0
ArchaeCry|Smoe_EFJ23915	Obazoa|Sros_EGD74787	28.0	S	0.0
ArchaeCry|Smoe_EFJ23915	Discoba|Tcru_EAN85895	28.0	S	0.0
ArchaeCry|Smoe_EFJ23915	Ancyromonadida|Plamic_ANCSI_11120.mRNA.1	28.0	S	0.0
ArchaeCry|Smoe_EFJ23915	Discoba|Strcul_EPY30175	28.0	S	0.0
ArchaeCry|Sbic_OQU86986	Discoba|Bodsal_CUG88705.1	28.0	S	0.0
ArchaeCry|Sbic_OQU86986	Discoba|Tcru_EAN85100	28.0	S	0.0
ArchaeCry|Sbic_OQU86986	Obazoa|Sros_EGD74787	28.0	S	0.0
ArchaeCry|Sbic_OQU86986	Discoba|Tcru_EAN85895	28.0	S	0.0
ArchaeCry|Sbic_OQU86986	Ancyromonadida|Plamic_ANCSI_11120.mRNA.1	28.0	S	0.0
ArchaeCry|Sbic_OQU86986	Discoba|Strcul_EPY30175	28.0	S	0.0
ArchaeCry|Chabra_GBG59621	Discoba|Bodsal_CUG88705.1	28.0	S	0.0
ArchaeCry|Chabra_GBG59621	Discoba|Tcru_EAN85100	28.0	S	0.0
ArchaeCry|Chabra_GBG59621	Obazoa|Sros_EGD74787	28.0	S	0.0
ArchaeCry|Chabra_GBG59621	Discoba|Tcru_EAN85895	28.0	S	0.0
ArchaeCry|Chabra_GBG59621	Ancyromonadida|Plamic_ANCSI_11120.mRNA.1	28.0	S	0.0
ArchaeCry|Chabra_GBG59621	Discoba|Strcul_EPY30175	28.0	S	0.0
ArchaeCry|Mgut_XP_012842047.1	SARHap|Ehux_EOD41045	100.0	S	0.0
CRuMs|Manpla_Gene.25828	Ancyromonadida|Nutlon_comp6247_c0_seq1.p1	79.0	S	0.0
CRuMs|Manpla_Gene.25828	ArchaeCry|Gthe_EKX50370	79.0	S	0.0
CRuMs|Manpla_Gene.25828	Discoba|Andgod_ANDGO_00958.mRNA.1	79.0	S	0.0
CRuMs|Manpla_Gene.25828	Obazoa|Ttra_KNC49246	79.0	S	0.0
Obazoa|Drer_ENSDARP00000096160.3	SARHap|Pinf_PITG_03891T0	68.0	S	0.0
Obazoa|Drer_ENSDARP00000096160.3	SARHap|Coka_g5502.t1	68.0	S	0.0
Obazoa|Drer_ENSDARP00000096160.3	Amoebozoa|Plafun_PRP83565	68.0	S	0.0
Obazoa|Drer_ENSDARP00000096160.3	SARHap|Sappar_KDO27938	68.0	S	0.0
Obazoa|Spur_XP_797590.2	SARHap|Pinf_PITG_03891T0	68.0	S	0.0
Obazoa|Spur_XP_797590.2	SARHap|Coka_g5502.t1	68.0	S	0.0
Obazoa|Spur_XP_797590.2	Amoebozoa|Plafun_PRP83565	68.0	S	0.0
Obazoa|Spur_XP_797590.2	SARHap|Sappar_KDO27938	68.0	S	0.0
ArchaeCry|Chabra_GBG59621	ArchaeCry|Sbic_OQU86986	99.0	D	1.0
ArchaeCry|Chabra_GBG59621	ArchaeCry|Smoe_EFJ23915	99.0	D	1.0
Ancyromonadida|Plamic_ANCSI_11120.mRNA.1	Discoba|Bodsal_CUG88705.1	78.0	S	0.0
Ancyromonadida|Plamic_ANCSI_11120.mRNA.1	Obazoa|Sros_EGD74787	78.0	S	0.0
Ancyromonadida|Plamic_ANCSI_11120.mRNA.1	Discoba|Tcru_EAN85100	78.0	S	0.0
Ancyromonadida|Plamic_ANCSI_11120.mRNA.1	Discoba|Tcru_EAN85895	78.0	S	0.0
Ancyromonadida|Plamic_ANCSI_11120.mRNA.1	Discoba|Strcul_EPY30175	78.0	S	0.0
CRuMs|Manpla_Gene.23741	ArchaeCry|Porpur_KAA8496554.1	83.0	S	0.0
CRuMs|Manpla_Gene.23741	SARHap|Esil_CBJ48573	83.0	S	0.0
CRuMs|Manpla_Gene.23741	Ancyromonadida|Plamic_ANCSI_11133.mRNA.1	83.0	S	0.0
CRuMs|Manpla_Gene.23741	Amoebozoa|Plafun_PRP79815	83.0	S	0.0
CRuMs|Manpla_Gene.23741	SARHap|Coka_g14475.t1	83.0	S	0.0
CRuMs|Manpla_Gene.23741	Malawimonadidae|Maljak_MALJA_08549.mRNA.1	83.0	S	0.0
Obazoa|Ttra_KNC49246	Ancyromonadida|Nutlon_comp6247_c0_seq1.p1	100.0	S	0.0
Obazoa|Ttra_KNC49246	ArchaeCry|Gthe_EKX50370	100.0	S	0.0
Obazoa|Ttra_KNC49246	Discoba|Andgod_ANDGO_00958.mRNA.1	100.0	S	0.0
Obazoa|Drer_ENSDARP00000096160.3	Obazoa|Spur_XP_797590.2	100.0	D	1.0
Amoebozoa|Plafun_PRP83565	SARHap|Pinf_PITG_03891T0	67.0	S	0.0
Amoebozoa|Plafun_PRP83565	SARHap|Coka_g5502.t1	67.0	S	0.0
Amoebozoa|Plafun_PRP83565	SARHap|Sappar_KDO27938	67.0	S	0.0
ArchaeCry|Smoe_EFJ23915	ArchaeCry|Sbic_OQU86986	99.0	D	1.0
Obazoa|Sros_EGD74787	Discoba|Bodsal_CUG88705.1	92.0	S	0.0
Obazoa|Sros_EGD74787	Discoba|Tcru_EAN85100	92.0	S	0.0
Obazoa|Sros_EGD74787	Discoba|Tcru_EAN85895	92.0	S	0.0
Obazoa|Sros_EGD74787	Discoba|Strcul_EPY30175	92.0	S	0.0
SARHap|Esil_CBJ48573	ArchaeCry|Porpur_KAA8496554.1	100.0	S	0.0
SARHap|Esil_CBJ48573	Amoebozoa|Plafun_PRP79815	100.0	S	0.0
SARHap|Esil_CBJ48573	Malawimonadidae|Maljak_MALJA_08549.mRNA.1	100.0	S	0.0
SARHap|Esil_CBJ48573	Ancyromonadida|Plamic_ANCSI_11133.mRNA.1	100.0	S	0.0
SARHap|Coka_g14475.t1	ArchaeCry|Porpur_KAA8496554.1	100.0	S	0.0
SARHap|Coka_g14475.t1	Amoebozoa|Plafun_PRP79815	100.0	S	0.0
