in_gene	out_gene	branch_support	ev_type	sos
Malawimonadidae|Maljak_MALJA_13583.mRNA.1	Amoebozoa|Cavfas_EGG20186	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_13583.mRNA.1	ArchaeCry|Otau_XP_003079692.2	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_13583.mRNA.1	Metamonada|Glam_EDO78518	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_13583.mRNA.1	Metamonada|Tvag_XP_001328788.1	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_13583.mRNA.1	ArchaeCry|Bdis_KQJ89556	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_13583.mRNA.1	Amoebozoa|Hetalb_XP_020435279.1	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_13583.mRNA.1	Discoba|Tcru_EAN97390	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_05605.mRNA.1	Amoebozoa|Cavfas_EGG20186	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_05605.mRNA.1	ArchaeCry|Otau_XP_003079692.2	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_05605.mRNA.1	Metamonada|Glam_EDO78518	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_05605.mRNA.1	Metamonada|Tvag_XP_001328788.1	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_05605.mRNA.1	ArchaeCry|Bdis_KQJ89556	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_05605.mRNA.1	Amoebozoa|Hetalb_XP_020435279.1	27.0	S	0.0
Malawimonadidae|Maljak_MALJA_05605.mRNA.1	Discoba|Tcru_EAN97390	27.0	S	0.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	Amoebozoa|Cavfas_EGG20186	27.0	S	0.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	ArchaeCry|Otau_XP_003079692.2	27.0	S	0.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	Metamonada|Glam_EDO78518	27.0	S	0.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	Metamonada|Tvag_XP_001328788.1	27.0	S	0.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	ArchaeCry|Bdis_KQJ89556	27.0	S	0.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	Amoebozoa|Hetalb_XP_020435279.1	27.0	S	0.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	Discoba|Tcru_EAN97390	27.0	S	0.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	Malawimonadidae|Maljak_MALJA_13583.mRNA.1	100.0	D	1.0
Malawimonadidae|Malcal_MALCA_07066.mRNA.1	Malawimonadidae|Maljak_MALJA_05605.mRNA.1	100.0	D	1.0
Amoebozoa|Cavfas_EGG20186	ArchaeCry|Otau_XP_003079692.2	84.0	S	0.0
Amoebozoa|Cavfas_EGG20186	Metamonada|Glam_EDO78518	84.0	S	0.0
Amoebozoa|Cavfas_EGG20186	Metamonada|Tvag_XP_001328788.1	84.0	S	0.0
Amoebozoa|Cavfas_EGG20186	ArchaeCry|Bdis_KQJ89556	84.0	S	0.0
Amoebozoa|Cavfas_EGG20186	Discoba|Tcru_EAN97390	84.0	S	0.0
Amoebozoa|Hetalb_XP_020435279.1	ArchaeCry|Otau_XP_003079692.2	84.0	S	0.0
Amoebozoa|Hetalb_XP_020435279.1	Metamonada|Glam_EDO78518	84.0	S	0.0
Amoebozoa|Hetalb_XP_020435279.1	Metamonada|Tvag_XP_001328788.1	84.0	S	0.0
Amoebozoa|Hetalb_XP_020435279.1	ArchaeCry|Bdis_KQJ89556	84.0	S	0.0
Amoebozoa|Hetalb_XP_020435279.1	Discoba|Tcru_EAN97390	84.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	Obazoa|Spis_XP_022780726_1	26.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	SARHap|Alblai_CCA20692	26.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	Ancyromonadida|Fabtro_Gene.10546	26.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	Amoebozoa|Plafun_PRP74791	26.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	Obazoa|Nvec_NVE8665	26.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	Obazoa|Scer_YMR131C	26.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	SARHap|Sappar_KDO34344	26.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	CRuMs|Diprot_Gene.12214	26.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_4452.p2	Obazoa|Umbram_239185	26.0	S	0.0
Discoba|Amobb2_AMBB2_08178.mRNA.1	Obazoa|Spis_XP_022780726_1	26.0	S	0.0
Discoba|Amobb2_AMBB2_08178.mRNA.1	SARHap|Alblai_CCA20692	26.0	S	0.0
Discoba|Amobb2_AMBB2_08178.mRNA.1	Ancyromonadida|Fabtro_Gene.10546	26.0	S	0.0
