gene	orthogroup	orthologous_to
Meteora|Meteor_CRO19MET_NODE_8666.p1	aOG.eur_PCRing0	
Amoebozoa|Plafun_PRP77246	aOG.eur_PCRing0	
CRuMs|Diprot_Gene.9185	aOG.eur_PCRing0	
Malawimonadidae|Gefoke_MALSP_12586.mRNA.1	aOG.eur_PCRing0	
SARHap|Bnat_JGI_V11_128658	aOG.eur_PCRing0	
SARHap|Vitbra_CEM25057.1	aOG.eur_PCRing0	
Amoebozoa|Acas_ELR20613	aOG.eur_PCRing0	
Obazoa|Lcom_lcpid86607	aOG.eur_PCRing0	
Obazoa|Nvec_NVE4499	aOG.eur_PCRing0	
SARHap|Tpse_EED88914	aOG.eur_PCRing0	
SARHap|Pinf_PITG_11242T0	aOG.eur_PCRing0	
Obazoa|Mbre_EDQ86974	aOG.eur_PCRing0	
Obazoa|Sros_EGD78512	aOG.eur_PCRing0	
Obazoa|Spis_XP_022790511_1	aOG.eur_PCRing0	
SARHap|Pavlsp_1081416	aOG.eur_PCRing1	
ArchaeCry|Gthe_EKX37778	aOG.eur_PCRing1	
ArchaeCry|Azfi_s0908.g092253	aOG.eur_PCRing2	
ArchaeCry|Mgut_XP_012830348.1	aOG.eur_PCRing2	
ArchaeCry|Marpol_PTQ41690	aOG.eur_PCRing2	
ArchaeCry|Gonavo_comp39134_c0_seq1_6_ORF10_195	aOG.eur_PCRing3	
SARHap|Bnat_JGI_V11_33410	aOG.eur_PCRing3	
SARHap|Bnat_JGI_V11_52194	aOG.eur_PCRing3	
Amoebozoa|Acas_ELR12804	aOG.eur_PCRing4	
SARHap|Alblai_CCA16906	aOG.eur_PCRing4	
SARHap|Pinf_PITG_13276T0	aOG.eur_PCRing4	
SARHap|Tpse_EED91804	aOG.eur_PCRing4	
Malawimonadidae|Gefoke_MALSP_13228.mRNA.1	aOG.eur_PCRing5	
Obazoa|Clyhem_TCONS_00065514-protein	aOG.eur_PCRing5	
Obazoa|Helrob_HelroP184809	aOG.eur_PCRing5	
Amoebozoa|Plafun_PRP78457	aOG.eur_PCRing5	
Ancyromonadida|Nutlon_comp17178_c1_seq1.p1	aOG.eur_PCRing5	
Obazoa|Tadh_P19102	aOG.eur_PCRing5	
Meteora|Meteor_CRO19MET_NODE_8349.p1	aOG.eur_PCRing5	
Hemimastigophora|Spimul_23824_TR11786_c0_g1	aOG.eur_PCRing5	
CRuMs|Diprot_Gene.24557	aOG.eur_PCRing5	
ArchaeCry|Gonavo_comp319268_c0_seq1_6_ORF6_172	aOG.eur_PCRing6	
