in_gene	out_gene	branch_support	ev_type	sos
Obazoa|Spis_XP_022804428_1	Malawimonadidae|Gefoke_MALSP_08417.mRNA.1	90.0	S	0.0
ArchaeCry|Cvar_XP_005851629.1	Obazoa|Spun_KND02312	99.0	S	0.0
ArchaeCry|Cvar_XP_005851629.1	Ancyromonadida|Plamic_ANCSI_08787.mRNA.1	99.0	S	0.0
ArchaeCry|Cvar_XP_005851629.1	Obazoa|Coerev_PIA16874.1	99.0	S	0.0
ArchaeCry|Cvar_XP_005851629.1	Malawimonadidae|Gefoke_MALSP_16927.mRNA.1	99.0	S	0.0
ArchaeCry|Cvar_XP_005851629.1	Amoebozoa|Plafun_PRP84470	99.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_6164.p1	Obazoa|Spun_KND02312	99.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_6164.p1	Ancyromonadida|Plamic_ANCSI_08787.mRNA.1	99.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_6164.p1	Obazoa|Coerev_PIA16874.1	99.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_6164.p1	Malawimonadidae|Gefoke_MALSP_16927.mRNA.1	99.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_6164.p1	Amoebozoa|Plafun_PRP84470	99.0	S	0.0
SARHap|Honfer_GBG28258	Obazoa|Spun_KND02312	99.0	S	0.0
SARHap|Honfer_GBG28258	Ancyromonadida|Plamic_ANCSI_08787.mRNA.1	99.0	S	0.0
SARHap|Honfer_GBG28258	Obazoa|Coerev_PIA16874.1	99.0	S	0.0
SARHap|Honfer_GBG28258	Malawimonadidae|Gefoke_MALSP_16927.mRNA.1	99.0	S	0.0
SARHap|Honfer_GBG28258	Amoebozoa|Plafun_PRP84470	99.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	Ancyromonadida|Plamic_ANCSI_10349.mRNA.1	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	SARHap|Alblai_CCA26225	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	ArchaeCry|Sbic_OQU79846	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	ArchaeCry|Gthe_EKX33711	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	ArchaeCry|Gonavo_comp47193_c0_seq1_6_ORF19_423	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	Discoba|Phakir_PHAKIR_12230.mRNA.1	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	Obazoa|Linana_g22973.t1	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	CRuMs|Rigram_Gene.23381	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	SARHap|Pinf_PITG_18623T0	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_06107.mRNA.1	CRuMs|Diprot_Gene.5750	100.0	S	0.0
ArchaeCry|Gracho_PXF46266.1	Obazoa|Morelo_OAQ34453	100.0	S	0.0
ArchaeCry|Gracho_PXF46266.1	Discoba|Recame_RECAM_07538.mRNA.1	100.0	S	0.0
ArchaeCry|Gracho_PXF46266.1	SARHap|Ngad_EWM29814	100.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_6164.p1	ArchaeCry|Cvar_XP_005851629.1	100.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_6164.p1	SARHap|Honfer_GBG28258	100.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08787.mRNA.1	Obazoa|Coerev_PIA16874.1	99.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08787.mRNA.1	Malawimonadidae|Gefoke_MALSP_16927.mRNA.1	99.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08787.mRNA.1	Obazoa|Spun_KND02312	99.0	S	0.0
Ancyromonadida|Plamic_ANCSI_08787.mRNA.1	Amoebozoa|Plafun_PRP84470	99.0	S	0.0
Discoba|Recame_RECAM_07538.mRNA.1	Obazoa|Morelo_OAQ34453	41.0	S	0.0
Discoba|Recame_RECAM_07538.mRNA.1	SARHap|Ngad_EWM29814	41.0	S	0.0
ArchaeCry|Cvar_XP_005851629.1	SARHap|Honfer_GBG28258	98.0	S	0.0
Amoebozoa|Plafun_PRP84470	Obazoa|Coerev_PIA16874.1	97.0	S	0.0
Amoebozoa|Plafun_PRP84470	Malawimonadidae|Gefoke_MALSP_16927.mRNA.1	97.0	S	0.0
Amoebozoa|Plafun_PRP84470	Obazoa|Spun_KND02312	97.0	S	0.0
Discoba|Phakir_PHAKIR_12230.mRNA.1	CRuMs|Diprot_Gene.5750	74.0	S	0.0
Obazoa|Morelo_OAQ34453	SARHap|Ngad_EWM29814	96.0	S	0.0
Metamonada|Tvag_XP_001305734.1	Obazoa|Cfra_CFRG4533T1	100.0	S	0.0
Metamonada|Tvag_XP_001319209.1	Obazoa|Rall_EPZ32275	100.0	S	0.0
Malawimonadidae|Gefoke_MALSP_16927.mRNA.1	Obazoa|Coerev_PIA16874.1	99.0	S	0.0
Malawimonadidae|Gefoke_MALSP_16927.mRNA.1	Obazoa|Spun_KND02312	99.0	S	0.0
Obazoa|Linana_g22973.t1	SARHap|Alblai_CCA26225	85.0	S	0.0
Obazoa|Linana_g22973.t1	ArchaeCry|Gonavo_comp47193_c0_seq1_6_ORF19_423	85.0	S	0.0
Obazoa|Linana_g22973.t1	ArchaeCry|Gthe_EKX33711	85.0	S	0.0
Obazoa|Linana_g22973.t1	SARHap|Pinf_PITG_18623T0	85.0	S	0.0
CRuMs|Rigram_Gene.23381	SARHap|Alblai_CCA26225	85.0	S	0.0
CRuMs|Rigram_Gene.23381	ArchaeCry|Gonavo_comp47193_c0_seq1_6_ORF19_423	85.0	S	0.0
CRuMs|Rigram_Gene.23381	ArchaeCry|Gthe_EKX33711	85.0	S	0.0
CRuMs|Rigram_Gene.23381	SARHap|Pinf_PITG_18623T0	85.0	S	0.0
Ancyromonadida|Plamic_ANCSI_10349.mRNA.1	SARHap|Alblai_CCA26225	85.0	S	0.0
Ancyromonadida|Plamic_ANCSI_10349.mRNA.1	ArchaeCry|Gonavo_comp47193_c0_seq1_6_ORF19_423	85.0	S	0.0
Ancyromonadida|Plamic_ANCSI_10349.mRNA.1	ArchaeCry|Gthe_EKX33711	85.0	S	0.0
Ancyromonadida|Plamic_ANCSI_10349.mRNA.1	SARHap|Pinf_PITG_18623T0	85.0	S	0.0
Obazoa|Helrob_HelroP92225	SARHap|Aplker_92703	100.0	S	0.0
Malawimonadidae|Maljak_MALJA_07456.mRNA.1	Obazoa|Apla_XP_022082215.1	95.0	S	0.0
Malawimonadidae|Maljak_MALJA_07456.mRNA.1	CRuMs|Manpla_Gene.16620	95.0	S	0.0
Malawimonadidae|Maljak_MALJA_07456.mRNA.1	Ancyromonadida|Plamic_ANCSI_01365.mRNA.1	95.0	S	0.0
SARHap|Honfer_GBG24373	Obazoa|Apla_XP_022082215.1	95.0	S	0.0
SARHap|Honfer_GBG24373	CRuMs|Manpla_Gene.16620	95.0	S	0.0
