in_gene	out_gene	branch_support	ev_type	sos
Obazoa|Apla_XP_022086323.1	SARHap|Sappar_KDO24699	40.0	S	0.0
Obazoa|Apla_XP_022086323.1	ArchaeCry|Gonavo_comp59309_c1_seq1_6_ORF7_1044	40.0	S	0.0
SARHap|Vitbra_CEM08830.1	SARHap|Ptet_CAK79774	100.0	D	1.0
SARHap|Vitbra_CEM08830.1	SARHap|Tthe_EAR94148	100.0	D	1.0
SARHap|Vitbra_CEM08830.1	SARHap|Ptet_CAK79445	100.0	D	1.0
SARHap|Vitbra_CEM08830.1	SARHap|Ptet_CAK62401	100.0	D	1.0
SARHap|Vitbra_CEM08830.1	SARHap|Ptet_CAK64142	100.0	D	1.0
SARHap|Sappar_KDO24699	ArchaeCry|Gonavo_comp59309_c1_seq1_6_ORF7_1044	93.0	S	0.0
SARHap|Tthe_EAR94148	SARHap|Ptet_CAK79774	100.0	D	1.0
SARHap|Tthe_EAR94148	SARHap|Ptet_CAK79445	100.0	D	1.0
SARHap|Tthe_EAR94148	SARHap|Ptet_CAK64142	100.0	D	1.0
SARHap|Tthe_EAR94148	SARHap|Ptet_CAK62401	100.0	D	1.0
Malawimonadidae|Gefoke_MALSP_03993.mRNA.1	Meteora|Meteor_CRO19MET_NODE_1541.p1	94.0	S	0.0
Malawimonadidae|Gefoke_MALSP_03993.mRNA.1	SARHap|Chrtob_KOO22241.1	94.0	S	0.0
SARHap|Pavlsp_912673	Amoebozoa|Masbal_CACRSC010000034.1.p13	41.0	S	0.0
Malawimonadidae|Maljak_MALJA_08530.mRNA.1	Amoebozoa|Plafun_PRP84750	45.0	S	0.0
Malawimonadidae|Maljak_MALJA_08530.mRNA.1	Amoebozoa|Hetalb_XP_020426823.1	45.0	S	0.0
Malawimonadidae|Maljak_MALJA_08530.mRNA.1	Amoebozoa|Tielac_KYR01693	45.0	S	0.0
Amoebozoa|Plafun_PRP89765	Obazoa|Phoaus_g3739.t1	72.0	S	0.0
Amoebozoa|Plafun_PRP89765	Obazoa|Adig_XP_015751006.1	72.0	S	0.0
Amoebozoa|Plafun_PRP89765	Obazoa|Notgen_g3015.t1	72.0	S	0.0
Amoebozoa|Plafun_PRP89765	ArchaeCry|Otau_XP_022839923.1	72.0	S	0.0
SARHap|Ptet_CAK62401	SARHap|Ptet_CAK79774	95.0	D	1.0
SARHap|Ptet_CAK62401	SARHap|Ptet_CAK79445	95.0	D	1.0
SARHap|Ptet_CAK62401	SARHap|Ptet_CAK64142	95.0	D	1.0
Meteora|Meteor_CRO19MET_NODE_1541.p1	SARHap|Chrtob_KOO22241.1	100.0	S	0.0
Obazoa|Lcom_lcpid82534	Amoebozoa|Acas_ELR16340	100.0	S	0.0
Obazoa|Lcom_lcpid82534	Discoba|Phakir_PHAKIR_15282.mRNA.1	100.0	S	0.0
Amoebozoa|Plafun_PRP84750	Amoebozoa|Hetalb_XP_020426823.1	99.0	D	1.0
Amoebozoa|Plafun_PRP84750	Amoebozoa|Tielac_KYR01693	99.0	D	1.0
ArchaeCry|Otau_XP_022839923.1	Obazoa|Phoaus_g3739.t1	84.0	S	0.0
ArchaeCry|Otau_XP_022839923.1	Obazoa|Adig_XP_015751006.1	84.0	S	0.0
ArchaeCry|Otau_XP_022839923.1	Obazoa|Notgen_g3015.t1	84.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_885.p2	Obazoa|Bralan_BL15354_cuf8	98.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_885.p2	Amoebozoa|Acas_ELR13286	98.0	S	0.0
Meteora|Meteor_CRO19MET_NODE_885.p2	Obazoa|Drer_ENSDARP00000121462.2	98.0	S	0.0
SARHap|Ptet_CAK79445	SARHap|Ptet_CAK79774	100.0	D	1.0
SARHap|Ptet_CAK79445	SARHap|Ptet_CAK64142	100.0	D	1.0
Amoebozoa|Acas_ELR16340	Discoba|Phakir_PHAKIR_15282.mRNA.1	71.0	S	0.0
ArchaeCry|Smoe_EFJ24383	CRuMs|Diprot_Gene.27410	49.0	S	0.0
Amoebozoa|Hetalb_XP_020426823.1	Amoebozoa|Tielac_KYR01693	100.0	D	1.0
Obazoa|Adig_XP_015751006.1	Obazoa|Phoaus_g3739.t1	100.0	D	1.0
Obazoa|Adig_XP_015751006.1	Obazoa|Notgen_g3015.t1	100.0	D	1.0
Amoebozoa|Acas_ELR13286	Obazoa|Bralan_BL15354_cuf8	97.0	S	0.0
Amoebozoa|Acas_ELR13286	Obazoa|Drer_ENSDARP00000121462.2	97.0	S	0.0
Amoebozoa|Acas_ELR21887	SARHap|Bnat_JGI_V11_67859	91.0	S	0.0
Amoebozoa|Acas_ELR19495	SARHap|Coka_g7000.t1	62.0	S	0.0
