gene	orthogroup	orthologous_to
ArchaeCry|Cmer_CMT501CT	aOG.eur_PWWP0	
Discoba|Phakir_PHAKIR_12860.mRNA.1	aOG.eur_PWWP0	
Malawimonadidae|Gefoke_MALSP_01011.mRNA.1	aOG.eur_PWWP0	
Amoebozoa|Plafun_PRP77672	aOG.eur_PWWP1	
SARHap|Ngad_EWM25918	aOG.eur_PWWP1	
Obazoa|Notgen_g2935.t1	aOG.eur_PWWP1	
Obazoa|Drer_ENSDARP00000106822.1	aOG.eur_PWWP1	
ArchaeCry|Porpur_KAA8495732.1	aOG.eur_PWWP1	
CRuMs|Rigram_Gene.26105	aOG.eur_PWWP1	
ArchaeCry|Gonavo_comp62291_c1_seq1_6_ORF9_217	aOG.eur_PWWP1	
Hemimastigophora|Spimul_18950_TR10098_c0_g1	aOG.eur_PWWP1	
