gene	orthogroup	orthologous_to
CRuMs|Diprot_Gene.25370	aOG.eur_Hat1_N0	
Obazoa|Ihof_evm10s115	aOG.eur_Hat1_N0	
Discoba|Jaklib_JAKLI_07130.mRNA.1	aOG.eur_Hat1_N0	
Obazoa|Linana_g9629.t1	aOG.eur_Hat1_N0	
Obazoa|Lgig_LotgiP232538	aOG.eur_Hat1_N0	
ArchaeCry|Gthe_EKX54736	aOG.eur_Hat1_N0	
Discoba|Recame_RECAM_15295.mRNA.1	aOG.eur_Hat1_N0	
Discoba|Secula_SECUL_01085.mRNA.1	aOG.eur_Hat1_N0	
Malawimonadidae|Gefoke_MALSP_18316.mRNA.1	aOG.eur_Hat1_N0	
Obazoa|Lpol_XP_013794079.1	aOG.eur_Hat1_N0	
Obazoa|Spun_KND02790	aOG.eur_Hat1_N0	
Obazoa|Notgen_g21105.t1	aOG.eur_Hat1_N0	
SARHap|Retfil_ETO25130	aOG.eur_Hat1_N0	
Meteora|Meteor_CRO19MET_NODE_6627.p1	aOG.eur_Hat1_N0	
Amoebozoa|Plafun_PRP77261	aOG.eur_Hat1_N0	
Amoebozoa|Ddis_EAL69860	aOG.eur_Hat1_N0	
SARHap|Sappar_KDO30017	aOG.eur_Hat1_N1	
Ancyromonadida|Plamic_ANCSI_10685.mRNA.1	aOG.eur_Hat1_N1	
ArchaeCry|Klenit_GAQ87777.1	aOG.eur_Hat1_N1	
ArchaeCry|Mpus_XP_003055477.1	aOG.eur_Hat1_N1	
Hemimastigophora|Spimul_13986_TR7494_c0_g1	aOG.eur_Hat1_N2	
ArchaeCry|Cmer_CMS083CT	aOG.eur_Hat1_N2	
Amoebozoa|Acas_ELR24340	aOG.eur_Hat1_N2	
SARHap|Plabra_CEP02752	aOG.eur_Hat1_N2	
